# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = code_4_model
# start_datetime = 2023-03-21 23:39:50 UTC
# method = sample (Default)
#   sample
#     num_samples = 6000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4838
# output
#   file = C:\Users\micha\Data_Analytics\Lab2\samples\code_4-20230322003950_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-0.866293,0.829557,0.312362,2,5,0,0.944466,0.586224
-0.686208,1,0.312362,1,3,0,1.26221,0.322858
-0.747142,0.996554,0.312362,1,3,0,0.797382,0.427977
-0.893232,0.665203,0.312362,1,3,1,1.08636,0.618491
-1.0198,0.799289,0.312362,2,5,1,1.11156,0.761291
-1.03002,0.999926,0.312362,1,1,0,1.03307,0.772358
-0.667895,1,0.312362,2,5,0,1.05783,0.279025
-0.692081,0.998483,0.312362,1,3,0,0.703157,0.33485
-0.835119,0.995413,0.312362,3,7,0,0.904849,0.547684
-1.71323,0.988994,0.312362,2,7,0,1.98793,1.44408
-1.1738,0.666667,0.312362,1,3,1,3.439,0.92302
-0.813216,0.8,0.312362,2,5,1,1.17951,0.519654
-1.49596,0.792512,0.312362,2,5,1,2.12213,1.23975
-1.48596,1,0.312362,2,3,0,1.50092,1.2302
-0.674618,0.749435,0.312362,2,4,1,2.96775,0.127034
-0.674618,0,0.312362,0,1,1,1.81931,0.127034
-0.745348,0.97446,0.312362,2,5,0,0.840496,0.425274
-0.948624,0.99184,0.312362,2,7,0,1.32947,0.682501
-0.984378,0.999759,0.312362,2,3,0,0.997062,0.722493
-1.07528,0.999192,0.312362,1,3,0,1.10755,0.820701
-0.661405,0.999844,0.312362,2,5,0,1.12565,0.258729
-1.31605,0.966793,0.312362,2,7,0,1.53557,1.06553
-1.34346,0.9999,0.312362,1,1,0,1.3439,1.09246
-0.841867,0.75,0.312362,2,4,1,1.63409,0.55615
-1.18797,0.74798,0.312362,2,4,1,1.30471,0.937459
-0.655916,0.749524,0.312362,2,4,1,1.86186,0.168132
-0.837368,0.944137,0.312362,1,1,0,0.842846,0.0436685
-0.676329,0.890644,0.312362,2,3,0,1.08153,0.300803
-0.71999,0.5,0.312362,1,2,1,0.905692,0.0865227
-0.718246,0.997519,0.312362,3,7,0,0.74298,0.382272
-0.716553,1,0.312362,1,1,0,0.720417,0.379419
-0.766695,0.998333,0.312362,1,3,0,0.787647,0.45654
-0.767004,0.998195,0.312362,2,5,0,0.868796,0.0640807
-0.695061,1,0.312362,1,1,0,0.741302,0.104681
-0.694672,0.468894,0.312362,1,2,1,1.04449,0.33994
-0.917277,0.781377,0.312362,3,7,0,0.982236,0.0295609
-0.652673,0.881099,0.312362,2,3,0,0.848066,0.190151
-0.65438,0.999806,0.312362,2,5,0,0.655292,0.226518
-0.65438,0,0.312362,0,1,1,1.02248,0.226518
-0.65438,0,0.312362,0,1,1,1.78291,0.226518
-0.914582,0.977351,0.312362,2,5,0,1.09258,0.643498
-0.719949,0.749439,0.312362,2,4,1,1.29289,0.385119
-0.7828,0.997642,0.312362,3,7,0,0.883426,0.47905
-0.670665,0.44197,0.312362,3,7,0,0.98133,0.286595
-0.787222,0.875327,0.312362,1,3,0,1.00942,0.485096
-0.769727,1,0.312362,1,1,0,0.786888,0.460841
-0.653263,0.999844,0.312362,2,5,0,0.805693,0.21749
-0.985367,0.459424,0.312362,1,2,1,2.65205,0.723586
-0.929443,1,0.312362,2,3,0,0.991412,0.660648
-0.660729,0.999233,0.312362,2,5,0,1.07254,0.25631
-0.656343,0.9975,0.312362,2,5,0,0.705154,0.166388
-0.947892,0.968106,0.312362,2,5,0,1.01028,0.681672
-1.10324,0.999542,0.312362,2,5,0,1.1062,0.850112
-0.890772,0.999173,0.312362,2,5,0,1.40136,0.61558
-0.722752,0.749441,0.312362,2,4,1,1.10376,0.0848667
-0.675448,1,0.312362,3,7,0,0.714615,0.298685
-0.728908,0.995754,0.312362,3,7,0,0.777133,0.399737
-0.693269,0.575673,0.312362,3,7,0,0.79862,0.10628
-0.693269,0,0.312362,0,1,1,1.28103,0.10628
-0.701403,0.99675,0.312362,1,1,0,0.710965,0.0993985
-2.23107,0.705194,0.312362,3,15,1,2.47853,1.91478
-2.06626,0.99994,0.312362,1,3,0,2.32003,1.76685
-1.74194,0.999623,0.312362,2,7,0,2.55842,1.4707
-0.96762,0.799858,0.312362,2,5,1,2.45141,0.703861
-1.36366,0.798842,0.312362,2,5,1,1.50011,1.1122
-1.36492,0.999835,0.312362,2,3,0,1.4459,1.11343
-3.34239,0.743807,0.312362,2,4,1,8.16304,2.88588
-3.90514,0.999912,0.312362,4,15,0,3.91637,3.36691
-3.18157,0.999932,0.312362,2,7,0,4.29563,2.74739
-3.18238,1,0.312362,2,3,0,3.19337,2.74809
-1.27721,0.874803,0.312362,3,8,1,4.71988,1.02712
-1.12015,0.999931,0.312362,3,7,0,1.34679,0.867752
-1.81652,0.663295,0.312362,1,3,1,4.78864,1.53951
-1.81071,1,0.312362,1,1,0,1.82384,1.53417
-1.96878,0.999636,0.312362,1,3,0,2.05339,1.67862
-0.935761,0.799814,0.312362,2,5,1,3.33503,0.667879
-0.719118,0.5,0.312362,1,2,1,2.75797,0.0870579
-1.11607,0.584273,0.312362,2,4,1,1.92006,0.863507
-0.828594,0.749531,0.312362,2,4,1,1.73574,0.539425
-0.739397,0.999835,0.312362,3,7,0,0.872462,0.4162
-1.0097,0.923804,0.312362,1,3,0,1.68675,0.750302
-0.715924,0.75,0.312362,2,4,1,1.11976,0.378354
-0.764996,0.998374,0.312362,1,3,0,0.784971,0.454117
-0.777159,0.5,0.312362,1,2,1,1.42224,0.0604112
-0.777159,0,0.312362,0,1,1,1.62937,0.0604112
-0.812215,0.384034,0.312362,3,7,0,1.07409,0.518352
-0.79614,1,0.312362,1,1,0,0.812118,0.497132
-1.42639,0.744218,0.312362,2,4,1,1.96466,1.17303
-1.877,0.856692,0.312362,2,7,1,1.88377,1.59497
-2.23272,0.857005,0.312362,2,7,1,2.28604,1.91625
-1.91042,0.999991,0.312362,3,7,0,2.27844,1.6255
-0.992868,0.75,0.312362,2,4,1,2.9335,0.731861
-0.873818,0.99962,0.312362,1,3,0,1.07379,0.595325
-1.05892,0.997073,0.312362,2,5,0,1.28781,0.803341
-0.838113,0.998718,0.312362,2,7,0,1.41168,0.55145
-0.838113,0,0.312362,0,1,1,3.51443,0.55145
-0.932026,0.995973,0.312362,3,7,0,1.26632,0.663608
-0.780501,0.666667,0.312362,1,3,1,1.11281,0.475885
-0.736899,0.999705,0.312362,2,5,0,0.791522,0.0771698
-2.91066,0.573316,0.312362,3,9,0,3.57795,2.51281
-2.10277,0.857114,0.312362,2,7,1,3.48345,1.79975
-1.38155,0.833274,0.312362,2,6,1,2.60105,1.12962
-1.59175,0.833019,0.312362,2,6,1,1.79222,1.33051
-2.00291,0.998105,0.312362,2,7,0,2.86354,1.70958
-1.45255,1,0.312362,3,7,0,2.00471,1.1982
-2.79173,0.8731,0.312362,3,8,1,2.9564,2.40925
-2.81848,0.999944,0.312362,2,3,0,2.90625,2.43257
-2.5844,0.999986,0.312362,3,7,0,2.89889,2.22772
-2.5991,0.999988,0.312362,1,1,0,2.60396,2.24063
-0.68718,0.749508,0.312362,2,4,1,8.2107,0.324891
-0.68718,0,0.312362,0,1,1,2.65504,0.324891
-0.68718,0,0.312362,0,1,1,1.77338,0.324891
-0.68718,0,0.312362,0,1,1,2.58352,0.324891
-0.835032,0.744745,0.312362,2,4,1,1.11767,0.547575
-1.2405,0.743429,0.312362,2,4,1,2.47449,0.990486
-0.943665,0.999914,0.312362,2,5,0,1.29814,0.67688
-1.99085,0.795094,0.312362,2,5,1,2.38614,1.69865
-1.91151,0.999999,0.312362,2,3,0,2.00177,1.62649
-1.52973,0.999345,0.312362,2,7,0,2.65315,1.27188
-3.26564,0.797337,0.312362,2,5,1,4.44324,2.81985
-2.87169,0.99999,0.312362,2,5,0,3.3276,2.47892
-2.90526,0.999992,0.312362,2,3,0,2.90597,2.50811
-1.80598,0.999994,0.312362,3,9,0,2.96312,1.52981
-1.98898,0.999547,0.312362,1,3,0,2.11311,1.69695
-1.95434,1,0.312362,1,1,0,1.98919,1.6655
-2.78905,0.998608,0.312362,2,7,0,3.42445,2.40691
-1.72012,0.874995,0.312362,3,8,1,2.84056,1.45047
-1.71836,1,0.312362,1,1,0,1.7291,1.44884
-1.87817,0.999583,0.312362,1,3,0,1.9676,1.59604
-1.50166,0.857143,0.312362,2,7,1,1.87753,1.24518
-0.721948,0.999693,0.312362,2,7,0,1.73184,0.388431
-0.968113,0.994746,0.312362,3,7,0,1.02763,0.704412
-0.66708,0.5,0.312362,1,2,1,2.8719,0.138983
-0.66708,0,0.312362,0,1,1,1.04235,0.138983
-0.660934,0.989222,0.312362,2,3,0,0.720981,0.152087
-0.733053,0.478672,0.312362,1,2,1,1.13237,0.406319
-0.733053,0,0.312362,0,1,1,2.40643,0.406319
-0.652387,0.5,0.312362,1,2,1,0.959085,0.203
-0.654263,1,0.312362,2,3,0,0.747865,0.225708
-0.799141,0.486954,0.312362,1,2,1,1.25986,0.501138
-0.839184,0.999581,0.312362,2,5,0,0.840992,0.043265
-0.696536,1,0.312362,1,1,0,0.769873,0.103402
-0.663092,0.510412,0.312362,2,3,0,0.830617,0.264462
-1.49471,0.719881,0.312362,2,4,1,1.86679,1.23856
-0.986576,0.999677,0.312362,2,7,0,1.74893,0.724923
-0.762639,0.666667,0.312362,1,3,1,1.4164,0.450736
-0.778834,0.99815,0.312362,2,5,0,0.862721,0.0598352
-0.778834,0,0.312362,0,1,1,2.31546,0.0598352
-0.778834,0.311021,0.312362,2,4,1,3.41311,0.0598352
-0.778834,0,0.312362,0,1,1,1.68962,0.0598352
-0.778834,0,0.312362,0,1,1,0.970317,0.0598352
-0.659562,1,0.312362,1,1,0,0.745501,0.155754
-0.85738,0.90521,0.312362,1,1,0,0.880567,0.0394721
-0.676427,0.93774,0.312362,2,3,0,0.766893,0.124579
-1.09282,0.692111,0.312362,2,4,1,1.26353,0.839189
-1.32442,0.799182,0.312362,2,5,1,1.61963,1.07377
-1.34497,0.999926,0.312362,1,1,0,1.34651,1.09393
-1.35901,0.999934,0.312362,2,3,0,1.38807,1.10766
-0.673805,0.749631,0.312362,2,4,1,2.17306,0.294651
-0.714293,0.999004,0.312362,2,5,0,0.741831,0.375575
-0.714293,0,0.312362,0,1,1,2.71857,0.375575
-0.968523,0.330502,0.312362,2,3,0,1.62747,0.70487
-1.54155,0.796947,0.312362,2,5,1,1.89585,1.2831
-1.76877,0.833068,0.312362,2,6,1,1.9964,1.49551
-1.95328,0.99952,0.312362,1,3,0,2.08123,1.66453
-1.43056,0.999863,0.312362,2,7,0,2.16445,1.17705
-0.810387,0.999231,0.312362,2,7,0,1.49217,0.0502801
-0.799009,0.914245,0.312362,2,3,0,0.904021,0.0534663
-0.799009,0,0.312362,0,1,1,2.05031,0.0534663
-0.668439,1,0.312362,1,1,0,0.746348,0.136576
-1.15985,0.656965,0.312362,2,4,1,1.94384,0.908746
-1.33266,0.998744,0.312362,1,3,0,1.47427,1.08187
-1.40139,0.99993,0.312362,3,7,0,1.41122,1.14887
-1.57993,0.999202,0.312362,1,3,0,1.71341,1.31937
-3.724,0.897416,0.312362,3,10,1,3.77078,3.21262
-3.56314,0.999985,0.312362,1,3,0,3.79431,3.07518
-3.5892,0.999988,0.312362,1,1,0,3.59142,3.09748
-3.54878,1,0.312362,2,3,0,3.58937,3.06289
-3.52102,1,0.312362,4,15,0,3.55062,3.03913
-3.78472,0.999943,0.312362,3,7,0,3.79914,3.26439
-5.37973,0.999602,0.312362,3,11,0,5.6047,4.6094
-5.13813,0.999978,0.312362,1,3,0,5.57251,4.40715
-0.836568,0.999639,0.312362,3,15,0,6.42042,0.0438476
-0.65679,0.946405,0.312362,2,3,0,0.794239,0.240054
-0.652683,0.999838,0.312362,1,3,0,0.660137,0.210343
-0.707106,0.996844,0.312362,1,3,0,0.838831,0.363033
-0.732531,0.937438,0.312362,3,7,0,0.900341,0.405497
-1.24911,0.991341,0.312362,2,5,0,1.64631,0.999114
-1.25399,0.999979,0.312362,1,1,0,1.26022,1.00399
-1.19484,0.999997,0.312362,3,7,0,1.26444,0.944438
-1.30395,0.999828,0.312362,3,7,0,1.30538,1.0536
-0.905106,0.833333,0.312362,2,6,1,1.31188,0.632456
-0.805439,0.849725,0.312362,2,5,0,0.903751,0.509477
-0.893607,0.998214,0.312362,1,3,0,0.941713,0.618934
-1.1536,0.988653,0.312362,4,15,0,2.75134,0.902321
-0.768435,0.5,0.312362,1,2,1,2.37807,0.459012
-0.711219,0.999659,0.312362,1,3,0,0.797591,0.370271
-1.20676,0.79329,0.312362,2,5,1,1.28035,0.956521
-0.877308,0.666667,0.312362,1,3,1,1.97164,0.599522
-1.42078,0.992815,0.312362,2,5,0,1.76413,1.16761
-0.682268,0.998452,0.312362,2,7,0,2.33502,0.314391
-0.686394,0.999827,0.312362,1,1,0,0.686787,0.323249
-0.812603,0.99245,0.312362,2,5,0,1.02461,0.518857
-0.695934,0.5,0.312362,1,2,1,1.73702,0.10392
-0.714298,0.99179,0.312362,1,1,0,0.724875,0.0901236
-0.738557,0.983501,0.312362,3,7,0,0.774024,0.414905
-0.844814,0.991529,0.312362,1,3,0,0.946929,0.559825
-0.830231,1,0.312362,1,1,0,0.845195,0.541503
-0.841032,0.999847,0.312362,1,1,0,0.842378,0.555107
-0.860814,0.999736,0.312362,1,1,0,0.860894,0.57955
-0.88233,0.999737,0.312362,1,1,0,0.882373,0.605536
-1.53946,0.990611,0.312362,2,7,0,2.07031,1.28111
-1.15896,0.749732,0.312362,2,4,1,2.37636,0.907827
-1.2841,0.999207,0.312362,1,3,0,1.34644,1.03396
-0.996807,0.666667,0.312362,1,3,1,1.79316,0.736193
-0.695914,0.75,0.312362,2,4,1,1.12764,0.342342
-0.676581,0.5,0.312362,1,2,1,0.94896,0.124377
-0.676581,0,0.312362,0,1,1,0.977109,0.124377
-0.715614,0.471434,0.312362,1,2,1,1.11765,0.377828
-0.860972,0.664656,0.312362,1,3,1,1.08461,0.579743
-0.848256,1,0.312362,2,3,0,0.861889,0.5641
-0.968903,0.995898,0.312362,3,7,0,1.2986,0.705295
-0.848144,0.999553,0.312362,1,3,0,1.05796,0.563961
-0.672866,0.999335,0.312362,3,7,0,0.961931,0.292293
-0.672866,0,0.312362,0,1,1,1.55844,0.292293
-0.672866,0,0.312362,0,1,1,6.37712,0.292293
-0.7063,0.998722,0.312362,2,3,0,0.706332,0.361592
-1.00389,0.794559,0.312362,2,5,1,1.13317,0.743954
-1.43276,0.798862,0.312362,2,5,1,1.59546,1.17917
-1.0177,0.999847,0.312362,2,5,0,1.57623,0.759008
-0.810333,1,0.312362,3,7,0,1.01572,0.515897
-0.817279,0.999964,0.312362,2,3,0,0.819463,0.524923
-0.707995,0.749652,0.312362,2,4,1,0.945428,0.364612
-0.863427,0.991952,0.312362,2,7,0,1.13043,0.582738
-0.801246,0.999329,0.312362,3,7,0,0.993062,0.503936
-1.1753,0.747249,0.312362,2,4,1,1.33267,0.924553
-3.93968,0.867869,0.312362,3,8,1,4.16939,3.39628
-4.47919,0.857048,0.312362,2,7,1,5.75932,3.85313
-4.24262,0.999969,0.312362,1,3,0,4.66724,3.65322
-4.23676,1,0.312362,1,1,0,4.2517,3.64826
-4.22237,1,0.312362,1,1,0,4.24248,3.63608
-2.7801,0.88886,0.312362,3,9,1,4.85381,2.3991
-2.95317,0.999896,0.312362,2,3,0,2.95323,2.54974
-2.12368,0.857143,0.312362,2,7,1,3.07165,1.81855
-1.64494,0.833333,0.312362,2,6,1,2.27581,1.38043
-2.21097,0.998804,0.312362,4,15,0,2.83007,1.89681
-1.90475,0.999948,0.312362,3,7,0,2.34479,1.62032
-1.30271,0.999756,0.312362,2,7,0,2.22938,1.05238
-1.6959,0.998845,0.312362,2,5,0,1.79446,1.42797
-0.671877,0.999485,0.312362,2,7,0,2.21063,0.289764
-0.69345,0.997252,0.312362,3,7,0,0.717469,0.337554
-1.0004,0.487338,0.312362,1,2,1,2.01892,0.740141
-0.857414,0.8,0.312362,2,5,1,1.00211,0.57539
-0.659978,0.999824,0.312362,2,5,0,0.934316,0.25352
-0.711077,0.991236,0.312362,3,7,0,0.750129,0.370023
-0.702207,0.999928,0.312362,2,3,0,0.718209,0.35417
-0.689125,0.975983,0.312362,3,7,0,0.797458,0.328899
-0.874093,0.995796,0.312362,1,3,0,1.29389,0.595656
-0.697424,0.666667,0.312362,1,3,1,1.22803,0.34523
-0.697424,0,0.312362,0,1,1,1.94737,0.34523
-0.696468,1,0.312362,1,1,0,0.699278,0.343406
-0.705701,0.999679,0.312362,1,1,0,0.705723,0.360517
-0.653915,0.99838,0.312362,2,5,0,0.802109,0.223146
-0.653915,0,0.312362,0,1,1,4.24452,0.223146
-2.3927,0.788047,0.312362,3,8,1,3.11469,2.05856
-2.4745,0.999952,0.312362,3,7,0,2.53591,2.13091
-2.23627,0.857122,0.312362,2,7,1,2.69512,1.91942
-1.79724,0.833333,0.312362,2,6,1,2.34758,1.52177
-1.98327,0.857061,0.312362,2,7,1,1.98407,1.69177
-1.89516,1,0.312362,2,3,0,1.99198,1.61157
-1.18213,0.999615,0.312362,2,7,0,2.41686,0.931514
-1.47675,0.799081,0.312362,2,5,1,1.95412,1.2214
-1.65671,0.999291,0.312362,1,3,0,1.78862,1.39144
-1.67729,0.999955,0.312362,1,1,0,1.67946,1.41064
-0.942225,0.999403,0.312362,2,7,0,2.31858,0.675244
-0.876674,1,0.312362,2,3,0,0.944818,0.598761
-0.75178,0.428421,0.312362,3,7,0,1.00896,0.434893
-1.01088,0.744333,0.312362,2,4,1,1.61232,0.751594
-1.71145,0.797599,0.312362,2,5,1,1.82336,1.44243
-0.935929,0.999872,0.312362,2,7,0,1.87417,0.668072
-2.069,0.794398,0.312362,2,5,1,2.55795,1.76932
-1.59465,0.85712,0.312362,2,7,1,2.21951,1.33324
-1.61934,0.999942,0.312362,1,1,0,1.62057,1.35644
-1.57112,0.999919,0.312362,2,3,0,1.684,1.31107
-2.12066,0.856706,0.312362,2,7,1,2.14376,1.81583
-1.42323,0.999732,0.312362,2,7,0,2.57312,1.16998
-1.13711,0.999973,0.312362,2,5,0,1.46085,0.885328
-1.65528,0.664793,0.312362,1,3,1,3.27366,1.3901
-1.73389,0.999772,0.312362,2,3,0,1.78804,1.46324
-0.876566,0.8,0.312362,2,5,1,1.96848,0.598631
-0.883194,0.999867,0.312362,2,3,0,0.904219,0.606568
-0.652974,0.5,0.312362,1,2,1,1.93609,0.186301
-0.701074,0.998823,0.312362,2,3,0,0.727887,0.0996589
-0.701074,0,0.312362,0,1,1,2.29241,0.0996589
-0.853085,0.914881,0.312362,2,7,0,1.11733,0.570068
-0.770115,0.999638,0.312362,1,3,0,0.899936,0.46139
-1.15654,0.994897,0.312362,3,7,0,1.15895,0.905346
-0.808984,0.666667,0.312362,1,3,1,2.09184,0.514133
-1.1313,0.744711,0.312362,2,4,1,1.94624,0.879321
-2.22945,0.796963,0.312362,2,5,1,2.63044,1.91333
-1.58998,0.999814,0.312362,2,7,0,2.57509,1.32885
-1.7372,0.857021,0.312362,2,7,1,1.8122,1.46631
-2.00728,0.999281,0.312362,2,5,0,2.33181,1.71353
-1.88136,0.999881,0.312362,3,7,0,2.20969,1.59896
-1.75691,1,0.312362,2,3,0,1.88323,1.48455
-1.77243,0.999879,0.312362,2,3,0,1.85511,1.49889
-1.60201,0.999975,0.312362,2,7,0,1.88176,1.34017
-1.27771,0.833333,0.312362,2,6,1,1.65379,1.02762
-1.29846,0.999913,0.312362,2,3,0,1.32369,1.04818
-0.947764,0.666667,0.312362,1,3,1,2.10756,0.681528
-1.23969,0.665336,0.312362,1,3,1,1.79464,0.989681
-1.40226,0.999039,0.312362,1,3,0,1.51751,1.14971
-0.846163,0.5,0.312362,1,2,1,3.6395,0.561503
-1.0638,0.995339,0.312362,2,7,0,1.40505,0.808529
-1.25796,0.832995,0.312362,2,6,1,1.26568,1.00795
-1.28947,0.999957,0.312362,2,3,0,1.28953,1.03928
-0.824262,0.75,0.312362,2,4,1,1.53846,0.5339
-0.666392,0.5,0.312362,1,2,1,1.70658,0.140256
-0.666392,0.462552,0.312362,1,2,1,1.34862,0.140256
-0.666392,0,0.312362,0,1,1,3.39756,0.140256
-0.7191,0.984807,0.312362,1,1,0,0.719123,0.0870689
-0.7191,0,0.312362,0,1,1,1.2896,0.0870689
-0.738602,0.425892,0.312362,1,2,1,1.42881,0.414973
-0.748684,0.99992,0.312362,2,3,0,0.749085,0.430287
-1.03952,0.849461,0.312362,2,3,0,1.05263,0.017027
-0.670895,0.69725,0.312362,2,3,0,1.15908,0.287202
-0.963063,1,0.312362,1,1,0,0.980441,0.0239305
-0.963063,0,0.312362,0,1,1,2.35288,0.0239305
-2.27615,0.604525,0.312362,3,13,0,2.5921,1.955
-2.29735,0.999977,0.312362,1,1,0,2.30007,1.97388
-1.75312,1,0.312362,3,7,0,2.30241,1.48105
-1.02675,0.75,0.312362,2,4,1,2.34324,0.768826
-0.652452,0.998543,0.312362,2,7,0,1.35494,0.205484
-0.652452,0,0.312362,0,1,1,1.22917,0.205484
-0.652452,0,0.312362,0,1,1,1.27731,0.205484
-0.652453,0.999957,0.312362,1,3,0,0.653151,0.194573
-0.652453,0,0.312362,0,1,1,1.08348,0.194573
-1.11675,0.938601,0.312362,2,7,0,1.67477,0.864214
-1.09531,1,0.312362,2,3,0,1.11739,0.841805
-1.10615,0.999979,0.312362,2,3,0,1.10943,0.853154
-0.810545,0.666667,0.312362,1,3,1,1.78183,0.516174
-0.711165,0.428476,0.312362,3,7,0,0.913082,0.370177
-1.715,0.972067,0.312362,2,7,0,2.19122,1.44572
-1.10524,0.999587,0.312362,2,7,0,2.08444,0.852212
-0.723022,0.997618,0.312362,2,7,0,1.63291,0.0847076
-0.723022,0.439579,0.312362,1,2,1,1.1115,0.0847076
-0.938998,0.638659,0.312362,2,4,1,1.37268,0.671572
-0.773149,0.999565,0.312362,2,7,0,0.927639,0.0618231
-0.684644,0.998526,0.312362,2,3,0,0.737205,0.114797
-0.684644,0,0.312362,0,1,1,1.64938,0.114797
