# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = code_4_model
# start_datetime = 2023-03-21 23:46:01 UTC
# method = sample (Default)
#   sample
#     num_samples = 6000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4838282
# output
#   file = C:\Users\micha\Data_Analytics\Lab2\samples\code_4-20230322004601_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-1.37328,0.665494,0.276355,1,3,1,2.9858,1.12157
-0.964199,0.999927,0.276355,2,7,0,1.46838,0.700034
-0.741926,0.833262,0.276355,2,6,1,1.11926,0.420077
-0.684428,0.998315,0.276355,2,7,0,0.955237,0.11503
-0.673057,1,0.276355,1,1,0,0.682825,0.12926
-0.652364,0.996243,0.276355,1,3,0,0.721926,0.201194
-0.684666,0.949209,0.276355,1,3,0,0.847155,0.319589
-0.688644,0.999911,0.276355,1,1,0,0.68865,0.327914
-0.731743,0.998702,0.276355,2,5,0,0.788121,0.40425
-0.6604,0.999789,0.276355,2,7,0,0.767482,0.255101
-0.673905,0.881059,0.276355,2,3,0,0.849436,0.128037
-1.30849,0.832456,0.276355,3,8,1,1.30983,1.05808
-1.18705,0.999854,0.276355,2,5,0,1.45068,0.936519
-1.19225,0.999986,0.276355,1,1,0,1.19451,0.941807
-1.09487,0.857119,0.276355,2,7,1,1.28313,0.841349
-1.01016,0.857118,0.276355,2,7,1,1.16621,0.750802
-2.18957,0.872737,0.276355,3,8,1,2.39872,1.87766
-1.56147,0.874932,0.276355,3,8,1,3.011,1.30194
-1.64949,0.999839,0.276355,1,3,0,1.70293,1.38468
-1.27029,0.999882,0.276355,3,9,0,1.92467,1.02024
-0.742133,0.874936,0.276355,3,8,1,1.29237,0.07461
-0.742133,0,0.276355,0,1,1,1.29251,0.07461
-0.67865,0.447903,0.276355,1,2,1,1.35339,0.306249
-0.695483,0.999478,0.276355,1,3,0,0.704375,0.341512
-0.752972,0.998269,0.276355,2,5,0,0.845027,0.436655
-0.973016,0.708891,0.276355,3,7,0,1.14223,0.0228756
-0.835385,1,0.276355,1,1,0,0.978739,0.0441146
-0.747339,0.964126,0.276355,2,7,0,0.902647,0.428271
-0.702499,0.999681,0.276355,2,5,0,0.796961,0.354706
-0.665782,0.99997,0.276355,2,5,0,0.707945,0.272885
-0.665782,0,0.276355,0,1,1,1.62221,0.272885
-0.662165,0.999514,0.276355,3,7,0,0.702713,0.261363
-0.722314,0.813699,0.276355,1,3,0,0.905216,0.389034
-1.84114,0.983003,0.276355,3,11,0,2.47313,1.56212
-0.761909,0.999988,0.276355,3,9,0,1.89509,0.449685
-0.795975,0.5,0.276355,1,2,1,2.29498,0.0543618
-0.683186,0.403368,0.276355,1,2,1,1.55052,0.316398
-0.653119,0.987429,0.276355,1,3,0,0.793833,0.216
-0.773201,0.992724,0.276355,2,7,0,0.912772,0.465732
-0.718496,0.999934,0.276355,2,7,0,0.837977,0.382692
-0.844531,0.747871,0.276355,2,4,1,1.19826,0.559472
-1.04411,0.998716,0.276355,2,5,0,1.64355,0.787508
-1.74425,0.998678,0.276355,4,15,0,1.74448,1.47284
-2.14844,0.899871,0.276355,3,10,1,2.14974,1.84079
-1.24439,0.888795,0.276355,3,9,1,2.8074,0.994382
-0.829573,0.833333,0.276355,2,6,1,1.37004,0.540668
-1.32545,0.747424,0.276355,2,4,1,2.04346,1.07478
-0.955366,0.999634,0.276355,2,7,0,1.64948,0.690113
-1.31817,0.856563,0.276355,2,7,1,1.38552,1.06763
-0.677111,0.75,0.276355,2,4,1,1.85183,0.302658
-1.36643,0.72399,0.276355,2,4,1,3.21732,1.1149
-1.09133,0.999882,0.276355,2,7,0,1.50349,0.837632
-2.44231,0.996557,0.276355,3,11,0,2.74827,2.10247
-2.57197,0.999915,0.276355,2,5,0,2.68931,2.21679
-2.57676,0.999998,0.276355,1,1,0,2.58059,2.221
-2.55672,1,0.276355,1,1,0,2.57691,2.20338
-1.88103,0.899997,0.276355,3,10,1,2.61774,1.59865
-1.89096,0.999991,0.276355,1,1,0,1.89266,1.60774
-0.932515,0.999626,0.276355,3,11,0,2.7663,0.664168
-0.886013,0.99995,0.276355,1,3,0,0.951769,0.609927
-0.654494,0.998817,0.276355,2,7,0,1.23002,0.227285
-0.743929,0.996307,0.276355,3,7,0,0.837236,0.423126
-0.759007,0.999718,0.276355,2,3,0,0.772448,0.445488
-0.789226,0.999728,0.276355,2,3,0,0.789713,0.487818
-0.789226,0,0.276355,0,1,1,4.45764,0.487818
-1.27688,0.871518,0.276355,3,8,1,1.49148,1.0268
-0.69207,0.87494,0.276355,3,8,1,1.40931,0.334828
-0.928019,0.995863,0.276355,2,5,0,0.98128,0.659013
-1.06201,0.999473,0.276355,2,5,0,1.08298,0.806634
-2.38768,0.87274,0.276355,3,8,1,2.68105,2.05411
-1.2304,0.875,0.276355,3,8,1,2.5549,0.980351
-1.16785,0.999696,0.276355,3,7,0,1.43695,0.916933
-0.881254,0.666667,0.276355,1,3,1,2.33465,0.604249
-0.887882,0.999958,0.276355,1,1,0,0.88868,0.61215
-0.940629,0.999589,0.276355,1,3,0,0.967954,0.673428
-0.928242,1,0.276355,1,1,0,0.940624,0.659269
-0.923246,1,0.276355,1,1,0,0.92967,0.65352
-0.790945,0.857143,0.276355,2,7,0,0.922799,0.490145
-0.739663,0.999769,0.276355,2,5,0,0.83849,0.416609
-0.914802,0.665021,0.276355,1,3,1,1.51665,0.643754
-0.96682,0.999644,0.276355,1,3,0,0.991362,0.702967
-0.962194,1,0.276355,1,1,0,0.968549,0.697787
-0.903195,0.999902,0.276355,1,3,0,0.997008,0.630219
-1.30947,0.831888,0.276355,2,6,1,1.73632,1.05906
-0.666703,0.75,0.276355,2,4,1,1.8751,0.275607
-0.653432,0.992201,0.276355,1,3,0,0.765876,0.182041
-0.653432,0.391582,0.276355,1,1,0,1.06162,0.182041
-0.667976,0.99934,0.276355,2,7,0,0.668257,0.13738
-0.667976,0.761442,0.276355,1,1,0,0.893089,0.13738
-0.667976,0,0.276355,0,1,1,1.12601,0.13738
-0.879945,0.971759,0.276355,2,7,0,1.0625,0.602684
-0.868741,0.999912,0.276355,2,3,0,0.904293,0.589192
-1.09528,0.99854,0.276355,2,7,0,1.20903,0.84178
-1.10141,0.999972,0.276355,2,3,0,1.11547,0.848201
-0.896205,0.799832,0.276355,2,5,1,1.68594,0.622001
-1.08653,0.999105,0.276355,3,7,0,1.11495,0.832574
-1.29489,0.999488,0.276355,2,5,0,1.79937,1.04464
-1.28625,1,0.276355,2,3,0,1.29626,1.03609
-1.29037,0.999991,0.276355,1,1,0,1.29325,1.04017
-1.84023,0.85674,0.276355,2,7,1,2.01558,1.56129
-1.30414,0.857108,0.276355,2,7,1,2.45617,1.05379
-1.15735,0.857143,0.276355,2,7,1,1.32175,0.906172
-1.16246,0.999976,0.276355,2,3,0,1.17771,0.911417
-1.13171,0.999998,0.276355,2,3,0,1.16794,0.879745
-0.967554,0.999444,0.276355,2,7,0,1.4678,0.703787
-0.976997,0.999956,0.276355,1,1,0,0.977508,0.71431
-1.2699,0.999462,0.276355,3,15,0,1.29972,1.01985
-1.60054,0.999411,0.276355,3,9,0,1.79641,1.33878
-1.4507,0.999854,0.276355,2,7,0,1.80329,1.19643
-1.63122,0.999478,0.276355,2,7,0,1.94049,1.36758
-1.86165,0.999774,0.276355,3,7,0,1.90796,1.58092
-1.84748,1,0.276355,1,1,0,1.86234,1.56793
-0.709771,0.875,0.276355,3,8,1,1.78061,0.0931866
-0.709771,0.305394,0.276355,1,1,0,0.864679,0.0931866
-0.709771,0,0.276355,0,1,1,1.5171,0.0931866
-0.660523,1,0.276355,2,7,0,0.707043,0.255555
-1.0541,0.867032,0.276355,3,8,1,1.12382,0.798206
-0.665444,0.75,0.276355,2,4,1,1.40757,0.142074
-0.665444,0,0.276355,0,1,1,3.15594,0.142074
-0.665444,0,0.276355,0,1,1,3.57118,0.142074
-0.657354,0.994714,0.276355,1,3,0,0.783125,0.242687
-0.984566,0.793034,0.276355,2,5,1,1.16172,0.722701
-1.21078,0.833047,0.276355,2,6,1,1.30337,0.960576
-1.21877,0.99998,0.276355,1,1,0,1.2202,0.968642
-0.931459,0.999748,0.276355,2,7,0,1.40141,0.662959
-0.990337,0.999599,0.276355,1,3,0,1.02315,0.729074
-1.31845,0.998787,0.276355,2,5,0,1.36315,1.0679
-1.25303,1,0.276355,2,3,0,1.31866,1.00303
-0.914313,0.999638,0.276355,2,7,0,1.52958,0.643186
-1.192,0.998121,0.276355,2,7,0,1.36588,0.941558
-1.07338,1,0.276355,3,7,0,1.19409,0.818694
-1.06197,1,0.276355,1,1,0,1.07373,0.806587
-0.980817,0.999973,0.276355,3,7,0,1.09282,0.718549
-0.876983,1,0.276355,2,7,0,0.989799,0.599132
-1.10141,0.999386,0.276355,2,7,0,1.21056,0.848201
-0.676968,0.999658,0.276355,2,7,0,1.3282,0.302321
-0.652863,0.999655,0.276355,2,5,0,0.702156,0.187573
-0.652863,1.28011e-42,0.276355,1,1,0,1.12728,0.187573
-0.685693,0.996595,0.276355,3,7,0,0.820562,0.321772
-0.701493,0.998808,0.276355,3,7,0,0.765743,0.352855
-0.657642,0.999594,0.276355,2,5,0,0.781082,0.161653
-0.657642,0,0.276355,0,1,1,1.32164,0.161653
-0.653114,0.999306,0.276355,3,7,0,0.676477,0.184857
-1.38715,0.957396,0.276355,3,9,0,1.76651,1.13506
-1.70835,0.999804,0.276355,4,15,0,1.70849,1.43954
-1.70684,1,0.276355,1,1,0,1.71299,1.43814
-2.55377,0.856789,0.276355,2,7,1,3.04987,2.20078
-2.53781,0.999987,0.276355,2,3,0,2.60001,2.18673
-3.91185,0.922823,0.276355,3,13,1,3.91605,3.37261
-2.20173,0.89998,0.276355,3,10,1,5.00465,1.88854
-2.76594,0.999464,0.276355,2,7,0,3.34346,2.38674
-1.25481,0.999536,0.276355,3,15,0,4.90154,1.00481
-0.661852,0.99973,0.276355,4,15,0,1.53457,0.149828
-0.986252,0.878954,0.276355,1,1,0,1.04058,0.0215529
-0.671638,0.815582,0.276355,3,7,0,0.872248,0.131383
-0.662846,0.996571,0.276355,2,7,0,0.712853,0.263651
-1.07648,1,0.276355,1,1,0,1.10634,0.0145027
-0.712418,0.613609,0.276355,3,7,0,0.889626,0.37235
-0.712418,0,0.276355,0,1,1,5.21658,0.37235
-1.57979,0.987934,0.276355,3,11,0,1.93513,1.31925
-1.60039,0.999973,0.276355,1,1,0,1.60039,1.33864
-1.47442,0.999913,0.276355,2,5,0,1.73453,1.21917
-0.833747,0.999998,0.276355,4,15,0,1.48918,0.545953
-0.886664,0.999455,0.276355,1,3,0,0.919299,0.610702
-0.658986,0.999774,0.276355,2,7,0,0.961212,0.24965
-1.04306,1,0.276355,1,1,0,1.04856,0.0167662
-0.652627,0.716011,0.276355,3,7,0,1.14795,0.209389
-0.652627,0,0.276355,0,1,1,1.28692,0.209389
-0.671077,0.999244,0.276355,3,7,0,0.676547,0.287682
-0.898907,0.746188,0.276355,2,4,1,1.16229,0.625184
-1.048,0.999326,0.276355,2,5,0,1.08063,0.791683
-1.12647,0.999596,0.276355,1,3,0,1.18308,0.874311
-1.05276,0.999914,0.276355,1,3,0,1.17425,0.796775
-1.05976,0.999975,0.276355,1,1,0,1.06109,0.804238
-0.927793,0.999554,0.276355,2,7,0,1.28026,0.658753
-1.06597,0.998684,0.276355,2,7,0,1.3106,0.810838
-0.768604,0.999902,0.276355,2,5,0,1.33522,0.459252
-0.775135,0.999929,0.276355,1,1,0,0.77536,0.468437
-1.11554,0.747972,0.276355,2,4,1,1.47453,0.862952
-1.41668,0.999052,0.276355,2,7,0,1.5875,1.16366
-1.42116,0.999992,0.276355,1,1,0,1.42414,1.16798
-1.4191,1,0.276355,3,7,0,1.42515,1.166
-2.00811,0.999005,0.276355,2,7,0,2.20946,1.71429
-1.62068,0.9,0.276355,3,10,1,2.00847,1.3577
-1.86496,0.999799,0.276355,3,7,0,1.87287,1.58396
-1.87847,0.999996,0.276355,2,3,0,1.87931,1.59631
-2.33798,0.999835,0.276355,4,15,0,2.34406,2.01001
-2.54592,0.999755,0.276355,2,5,0,2.90363,2.19387
-3.02857,0.999795,0.276355,2,5,0,3.10748,2.61512
-0.990661,0.888853,0.276355,3,9,1,4.02523,0.72943
-1.08475,0.99948,0.276355,2,5,0,1.17926,0.8307
-1.77881,0.996174,0.276355,3,15,0,2.97484,1.50478
-1.57273,0.999772,0.276355,2,7,0,2.17824,1.31258
-1.44428,0.999991,0.276355,3,7,0,1.60367,1.19026
-1.99375,0.999525,0.276355,3,9,0,2.02333,1.70127
-1.83938,0.999924,0.276355,2,5,0,2.18901,1.5605
-2.54867,0.99948,0.276355,3,11,0,2.84955,2.19629
-1.96933,0.90908,0.276355,3,11,1,2.71045,1.67912
-2.14426,0.999762,0.276355,2,7,0,2.39861,1.83704
-0.759535,0.88885,0.276355,3,9,1,2.56262,0.446255
-0.796173,0.999854,0.276355,3,7,0,0.796227,0.497176
-0.907115,0.856745,0.276355,2,7,0,0.926362,0.634805
-0.95466,0.99968,0.276355,1,3,0,0.974224,0.689318
-0.9579,0.999893,0.276355,2,3,0,0.990028,0.692965
-0.92208,0.999964,0.276355,2,3,0,0.975297,0.652176
-1.16113,0.798825,0.276355,2,5,1,1.93724,0.910059
-0.749177,0.999412,0.276355,4,15,0,1.64676,0.431023
-1.08917,0.328553,0.276355,2,3,0,3.10733,0.835352
-1.08447,1,0.276355,1,1,0,1.09132,0.83041
-1.14146,0.999849,0.276355,2,3,0,1.14196,0.889817
-1.33444,0.998886,0.276355,2,7,0,1.74733,1.08362
-1.09079,0.857123,0.276355,2,7,1,1.43336,0.837059
-1.06748,0.999936,0.276355,3,7,0,1.14819,0.812447
-1.33934,0.998931,0.276355,2,5,0,1.4762,1.08842
-0.953531,0.833277,0.276355,2,6,1,1.69662,0.688044
-0.678419,0.5,0.276355,1,2,1,2.73454,0.305715
-0.652362,0.98054,0.276355,1,3,0,0.800766,0.20096
-0.652362,0,0.276355,0,1,1,1.38161,0.20096
-0.655068,0.999867,0.276355,3,7,0,0.656711,0.230902
-0.723031,0.333333,0.276355,2,3,0,0.900503,0.0847023
-0.688079,1,0.276355,1,1,0,0.715415,0.111228
-0.688079,0,0.276355,0,1,1,1.7924,0.111228
-0.688079,6.64239e-56,0.276355,1,1,0,0.910075,0.111228
-0.688079,0,0.276355,0,1,1,1.21512,0.111228
-0.665512,0.486712,0.276355,1,2,1,0.988517,0.272072
-0.868614,0.488909,0.276355,1,2,1,2.09674,0.589039
-0.823938,0.945803,0.276355,2,7,0,0.890117,0.533486
-0.766663,0.75,0.276355,2,4,1,0.959012,0.0642096
-0.823276,0.957746,0.276355,1,1,0,0.868997,0.0469695
-0.823276,0,0.276355,0,1,1,1.57892,0.0469695
-0.981848,0.684578,0.276355,1,1,0,1.33835,0.0219832
-0.70201,0.899735,0.276355,2,3,0,1.03704,0.353807
-0.813584,0.665411,0.276355,1,3,1,1.12567,0.520133
-0.694272,0.998345,0.276355,2,7,0,1.18387,0.339161
-0.933415,0.492384,0.276355,1,2,1,2.22895,0.665197
-0.720823,0.99962,0.276355,2,7,0,1.08857,0.386569
-0.92822,0.99603,0.276355,2,7,0,1.0789,0.659244
-0.705892,0.666667,0.276355,1,3,1,1.99195,0.360862
-0.765813,0.997925,0.276355,3,7,0,0.871323,0.455284
-0.714473,0.997955,0.276355,2,7,0,1.06388,0.0900088
-0.719988,0.999766,0.276355,3,7,0,0.729742,0.0865244
-0.718223,0.9869,0.276355,2,7,0,0.801923,0.382233
-1.66984,0.990813,0.276355,3,9,0,1.71192,1.40369
-1.48069,0.999946,0.276355,3,7,0,1.77925,1.22517
-0.898756,0.999806,0.276355,2,7,0,1.75599,0.625005
-1.18873,0.665352,0.276355,1,3,1,2.36322,0.938237
-1.12669,0.999961,0.276355,1,3,0,1.21646,0.874536
-1.91623,0.832222,0.276355,2,6,1,2.4161,1.6308
-2.73997,0.899717,0.276355,3,10,1,2.87278,2.36406
-2.37546,0.999998,0.276355,2,5,0,2.76532,2.04328
-1.67527,0.999992,0.276355,3,9,0,2.45229,1.40876
-0.68153,0.874849,0.276355,3,8,1,2.18718,0.312761
-0.836612,0.995637,0.276355,2,5,0,0.948238,0.549564
-0.91058,0.833076,0.276355,2,6,1,0.983235,0.638846
-0.759686,0.998762,0.276355,2,7,0,1.32767,0.446474
-0.930739,0.665373,0.276355,1,3,1,1.46782,0.662133
-0.931381,0.999999,0.276355,2,3,0,0.934596,0.662869
-0.796767,0.85712,0.276355,2,7,0,0.965109,0.497971
-0.939676,0.740205,0.276355,2,7,0,0.981203,0.672344
-1.0755,0.99878,0.276355,2,7,0,1.30739,0.820943
-0.914906,0.999355,0.276355,2,7,0,1.41775,0.643874
-1.27742,0.799162,0.276355,2,5,1,1.60308,1.02732
-1.25371,0.99966,0.276355,4,15,0,1.68098,1.00371
-1.05562,0.999432,0.276355,2,7,0,1.71621,0.799824
-1.23277,0.999505,0.276355,2,5,0,1.27352,0.982736
-1.00908,0.995778,0.276355,2,7,0,1.23912,0.749627
-0.765996,0.999594,0.276355,2,7,0,1.18258,0.455545
-0.738387,0.999953,0.276355,1,3,0,0.776139,0.414641
-0.820832,0.984107,0.276355,2,7,0,0.832496,0.529502
-0.834184,0.999797,0.276355,2,3,0,0.85476,0.546504
-1.10604,0.873424,0.276355,3,8,1,1.29667,0.853047
-1.0998,1,0.276355,1,1,0,1.10771,0.84651
-1.63255,0.832221,0.276355,2,6,1,2.2997,1.36884
-0.796637,0.87499,0.276355,3,8,1,1.71023,0.497798
-0.842716,0.999848,0.276355,2,7,0,0.869522,0.557211
-0.662219,0.999356,0.276355,2,7,0,1.03163,0.261548
-0.757524,0.74548,0.276355,2,4,1,1.14329,0.443331
-0.784286,0.999899,0.276355,3,7,0,0.785165,0.481088
-0.994209,0.665168,0.276355,1,3,1,1.74206,0.733338
-0.997187,0.999996,0.276355,2,3,0,0.999682,0.736611
-1.06801,0.999589,0.276355,1,3,0,1.11488,0.813005
-0.717834,0.999807,0.276355,2,7,0,1.18288,0.381581
-0.711416,0.999982,0.276355,2,3,0,0.721505,0.370615
-0.690651,1,0.276355,2,3,0,0.711039,0.331991
-0.745208,0.978106,0.276355,2,5,0,0.833333,0.425062
-0.804285,0.999053,0.276355,2,7,0,0.806892,0.507956
-0.741166,0.997238,0.276355,2,7,0,0.807416,0.418916
-0.924578,0.832103,0.276355,2,6,1,1.02724,0.655055
-1.32266,0.664561,0.276355,1,3,1,3.46196,1.07204
-1.04875,0.999868,0.276355,2,7,0,1.46381,0.792487
-1.15223,0.999504,0.276355,2,5,0,1.26255,0.900917
-0.673128,0.749702,0.276355,2,4,1,2.11547,0.292955
-0.783182,0.664414,0.276355,1,3,1,1.18763,0.479574
-0.652369,0.999001,0.276355,2,7,0,0.952188,0.201767
-0.699965,0.972097,0.276355,1,3,0,0.958178,0.350018
-0.762384,0.5,0.276355,1,2,1,1.52034,0.0658589
-0.792185,0.946796,0.276355,2,7,0,0.964687,0.491819
-1.03335,0.997618,0.276355,2,7,0,1.19323,0.775948
-0.661339,0.874771,0.276355,3,8,1,1.23239,0.258496
-0.751909,0.664109,0.276355,1,3,1,1.11521,0.435084
-0.890891,0.994233,0.276355,2,7,0,0.893807,0.61572
-0.878875,0.999915,0.276355,2,3,0,0.91545,0.601402
-0.738778,0.998689,0.276355,2,7,0,1.26869,0.415245
-0.898045,0.997691,0.276355,2,5,0,0.97242,0.624169
-0.792184,0.997658,0.276355,4,15,0,1.63473,0.491818
-0.673757,0.666667,0.276355,1,3,1,1.23932,0.294532
-0.715272,0.999187,0.276355,2,7,0,0.721065,0.377246
-0.732238,0.999805,0.276355,2,3,0,0.733453,0.405034
-0.700246,0.999795,0.276355,1,3,0,0.756278,0.350542
-0.653097,0.999981,0.276355,3,7,0,0.704183,0.21576
-0.653097,0,0.276355,0,1,1,1.85797,0.21576
