# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = code_4_model
# start_datetime = 2023-03-21 23:40:25 UTC
# method = sample (Default)
#   sample
#     num_samples = 6000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4838282
# output
#   file = C:\Users\micha\Data_Analytics\Lab2\samples\code_4-20230322004025_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-2.5969,0.99999,0.403945,1,1,0,2.60266,2.2387
-2.45011,1,0.403945,2,3,0,2.59791,2.10936
-2.72993,0.999644,0.403945,2,5,0,3.04621,2.35527
-2.96936,0.999738,0.403945,3,7,0,3.26689,2.56378
-3.59605,0.99968,0.403945,3,7,0,3.65616,3.10333
-3.61181,0.999993,0.403945,1,1,0,3.61687,3.11681
-1.04531,1,0.403945,3,13,0,1.30146,0.0166018
-1.04531,0.433805,0.403945,1,1,0,1.0643,0.0166018
-0.671226,0.691658,0.403945,2,3,0,1.16391,0.288072
-0.820763,0.994551,0.403945,2,5,0,0.858511,0.529413
-0.980665,0.694513,0.403945,3,7,0,1.1656,0.718381
-1.5209,0.663314,0.403945,1,3,1,3.43424,1.2635
-1.59429,0.999871,0.403945,2,3,0,1.60458,1.3329
-0.652389,0.75,0.403945,2,4,1,2.07634,0.196933
-0.777005,0.483727,0.403945,1,2,1,1.23675,0.471043
-1.08312,0.747524,0.403945,2,4,1,1.18385,0.828984
-0.744249,0.75,0.403945,2,4,1,1.11519,0.0736134
-0.672024,1,0.403945,3,7,0,0.718749,0.130796
-0.744594,0.972903,0.403945,1,1,0,0.746408,0.0734526
-1.11305,0.828254,0.403945,2,7,0,1.3444,0.860355
-1.53118,0.66529,0.403945,1,3,1,2.57997,1.27326
-1.49282,0.999984,0.403945,2,3,0,1.55201,1.23676
-2.04422,0.998354,0.403945,2,5,0,2.285,1.74695
-1.84775,0.999881,0.403945,1,3,0,2.19091,1.56819
-1.24833,0.833275,0.403945,2,6,1,2.17632,0.998329
-0.982276,0.666667,0.403945,1,3,0,1.68519,0.720167
-1.12182,0.998452,0.403945,1,3,0,1.22219,0.869484
-0.939293,1,0.403945,3,7,0,1.12756,0.671907
-1.2249,0.665337,0.403945,1,3,1,1.75925,0.974819
-0.9138,0.998422,0.403945,2,7,0,1.87684,0.642591
-0.889456,1,0.403945,1,1,0,0.913538,0.614019
-0.883895,0.99992,0.403945,2,3,0,0.911217,0.607404
-1.00624,0.998114,0.403945,1,3,0,1.09238,0.746526
-0.991354,0.999947,0.403945,2,3,0,1.02781,0.730195
-1.01137,0.999844,0.403945,1,1,0,1.01199,0.752128
-1.14657,0.998655,0.403945,1,3,0,1.23584,0.895087
-2.87848,0.993068,0.403945,3,9,0,3.31992,2.48482
-2.92139,0.999971,0.403945,1,1,0,2.92141,2.52214
-2.69842,0.999932,0.403945,1,3,0,3.09923,2.32772
-2.41798,0.857121,0.403945,2,7,1,3.01716,2.08095
-3.44818,0.998569,0.403945,2,7,0,4.45339,2.9767
-2.28546,0.8,0.403945,2,5,1,4.798,1.9633
-2.27311,1,0.403945,1,1,0,2.29085,1.95229
-1.97691,0.999988,0.403945,3,7,0,2.32683,1.686
-1.35057,0.999745,0.403945,2,5,0,2.32969,1.09941
-0.854895,0.5,0.403945,1,2,1,3.12325,0.572296
-0.786277,0.999849,0.403945,1,3,0,0.881005,0.483808
-0.786277,0,0.403945,0,1,1,3.01311,0.483808
-0.849089,0.998763,0.403945,2,3,0,0.872239,0.565132
-0.835028,1,0.403945,1,1,0,0.849606,0.54757
-0.949533,0.803447,0.403945,2,5,0,0.950098,0.683529
-1.2117,0.665553,0.403945,1,3,1,1.65212,0.961515
-1.38951,0.832978,0.403945,2,6,1,1.53587,1.13735
-1.02304,0.833287,0.403945,2,6,1,1.48882,0.76481
-0.890527,0.999571,0.403945,1,3,0,1.12446,0.615289
-0.785552,0.8,0.403945,2,5,0,0.88952,0.482818
-0.859081,0.99844,0.403945,1,3,0,0.892084,0.577432
-1.18449,0.664273,0.403945,1,3,1,1.95446,0.933914
-1.16269,1,0.403945,1,1,0,1.18528,0.911654
-0.871461,0.999884,0.403945,2,5,0,1.22581,0.592482
-0.654057,0.5,0.403945,1,2,1,1.67888,0.224224
-0.654057,0,0.403945,0,1,1,1.03904,0.224224
-0.937146,0.731608,0.403945,2,4,1,1.14646,0.66946
-0.653284,0.998832,0.403945,2,5,0,1.16232,0.183291
-0.667175,0.994808,0.403945,2,5,0,0.716626,0.276971
-1.25536,0.959747,0.403945,2,7,0,1.92102,1.00535
-0.976478,0.666667,0.403945,1,3,1,1.7415,0.713733
-0.696067,0.75,0.403945,2,4,1,1.08714,0.342636
-1.35447,0.98056,0.403945,2,7,0,1.53164,1.10323
-0.813356,0.8,0.403945,2,5,1,1.4122,0.519836
-1.27809,0.994341,0.403945,2,5,0,1.31444,1.028
-1.16866,0.999924,0.403945,1,3,0,1.32022,0.917769
-1.05292,0.999844,0.403945,1,3,0,1.22455,0.796939
-1.5848,0.996636,0.403945,2,7,0,1.85908,1.32397
-1.50164,0.999944,0.403945,2,3,0,1.63418,1.24517
-1.11746,0.999948,0.403945,3,7,0,1.57675,0.864953
-1.26521,0.998877,0.403945,1,3,0,1.36473,1.01518
-1.60109,0.997543,0.403945,2,7,0,2.21289,1.3393
-1.11179,0.999787,0.403945,2,7,0,1.80917,0.859048
-1.39344,0.832625,0.403945,2,6,1,1.43156,1.14116
-1.48523,0.999908,0.403945,3,7,0,1.49051,1.2295
-0.957018,0.999601,0.403945,2,5,0,1.77339,0.691972
-1.63618,0.992536,0.403945,2,7,0,2.17156,1.37223
-1.62759,1,0.403945,1,1,0,1.64201,1.36418
-1.96402,0.833126,0.403945,2,6,1,2.01215,1.6743
-2.44005,0.833134,0.403945,2,6,1,2.57792,2.10047
-2.60154,0.999806,0.403945,1,3,0,2.68082,2.24278
-2.86048,0.999575,0.403945,3,7,0,3.29375,2.46916
-2.36673,0.833275,0.403945,2,6,1,4.00816,2.03553
-2.92491,0.832971,0.403945,2,6,1,4.42197,2.52519
-2.77989,0.999983,0.403945,1,3,0,2.98091,2.39892
-3.45778,0.999816,0.403945,4,15,0,3.50541,2.98494
-3.44538,1,0.403945,1,1,0,3.46394,2.9743
-0.945766,0.999911,0.403945,3,11,0,2.01655,0.0258984
-0.702612,0.764423,0.403945,3,7,0,0.865861,0.354912
-1.36971,0.729672,0.403945,2,4,1,2.10328,1.11809
-1.38276,0.999956,0.403945,1,1,0,1.38639,1.13079
-1.35706,0.999975,0.403945,2,3,0,1.40697,1.10576
-1.22834,1,0.403945,2,3,0,1.35674,0.978278
-1.33464,0.833155,0.403945,2,6,1,1.37176,1.0838
-1.53242,0.833139,0.403945,2,6,1,1.53673,1.27444
-2.05609,0.832942,0.403945,2,6,1,2.262,1.75767
-1.61628,0.999276,0.403945,2,7,0,3.04501,1.35357
-1.59261,1,0.403945,2,3,0,1.61764,1.33132
-0.914161,0.75,0.403945,2,4,1,2.13806,0.64301
-2.20321,0.792763,0.403945,2,5,1,2.89016,1.88987
-2.0723,1,0.403945,2,3,0,2.20516,1.7723
-2.03753,1,0.403945,2,3,0,2.07254,1.7409
-2.00894,1,0.403945,1,1,0,2.03849,1.71504
-2.04254,0.999952,0.403945,1,1,0,2.04291,1.74543
-1.64553,0.999885,0.403945,3,7,0,2.24477,1.38098
-1.65201,0.999278,0.403945,3,7,0,2.15167,1.38704
-1.95904,0.998913,0.403945,2,7,0,2.4031,1.66977
-2.05079,0.999904,0.403945,2,3,0,2.05908,1.75288
-0.827192,0.999609,0.403945,2,7,0,2.6801,0.537641
-0.833744,0.99959,0.403945,2,5,0,0.844427,0.0444881
-0.833744,0.222875,0.403945,1,2,1,1.90697,0.0444881
-0.767078,1,0.403945,1,1,0,0.855522,0.0640529
-1.33337,0.536546,0.403945,2,4,1,1.78191,1.08257
-3.09176,0.871542,0.403945,3,8,1,3.2056,2.66981
-2.2875,0.999999,0.403945,4,15,0,3.11298,1.96511
-2.13826,0.999961,0.403945,1,3,0,2.35439,1.83165
-1.58246,1,0.403945,3,7,0,2.14089,1.32176
-2.38394,0.873508,0.403945,3,8,1,2.99881,2.0508
-2.2383,1,0.403945,2,3,0,2.38478,1.92124
-4.77949,0.887387,0.403945,3,9,1,5.19413,4.10609
-4.43335,0.999934,0.403945,2,7,0,5.24506,3.81444
-4.61222,0.999934,0.403945,1,3,0,4.7024,3.96529
-4.76469,0.999953,0.403945,1,3,0,4.82182,4.09364
-5.23545,0.99977,0.403945,2,7,0,6.16212,4.48867
-4.22338,0.999989,0.403945,3,9,0,5.43026,3.63693
-4.09334,0.999924,0.403945,4,15,0,4.92469,3.52675
-4.08117,1,0.403945,1,1,0,4.09982,3.51642
-4.06299,1,0.403945,1,1,0,4.08561,3.501
-2.89117,0.999967,0.403945,3,9,0,4.40531,2.49586
-2.25287,0.999994,0.403945,3,7,0,2.94059,1.93423
-1.87705,1,0.403945,3,7,0,2.25228,1.59502
-1.86613,1,0.403945,1,1,0,1.88244,1.58503
-1.7459,1,0.403945,2,3,0,1.86848,1.47437
-1.97908,0.999429,0.403945,2,5,0,2.20807,1.68797
-1.36563,1,0.403945,3,7,0,1.97743,1.11411
-2.64331,0.796223,0.403945,2,5,1,4.5346,2.27944
-2.74593,0.999941,0.403945,2,3,0,2.75381,2.36926
-2.68982,0.999996,0.403945,2,3,0,2.76667,2.32019
-2.60388,0.999748,0.403945,3,7,0,3.20018,2.24483
-2.60945,0.999999,0.403945,3,7,0,2.61784,2.24972
-1.97933,0.857143,0.403945,2,7,1,2.64676,1.6882
-1.8566,1,0.403945,2,3,0,1.98171,1.5763
-1.69229,0.999961,0.403945,3,7,0,1.94661,1.42461
-1.53734,0.857143,0.403945,2,7,1,1.6919,1.27911
-1.00046,0.999976,0.403945,2,5,0,1.57464,0.740204
-1.33528,0.995132,0.403945,2,7,0,2.04222,1.08444
-1.32944,1,0.403945,1,1,0,1.34139,1.0787
-1.47614,0.999311,0.403945,1,3,0,1.56001,1.22081
-1.85752,0.833037,0.403945,2,6,1,1.9383,1.57714
-1.04764,0.75,0.403945,2,4,1,2.60789,0.791292
-1.35186,0.427574,0.403945,3,7,0,1.90816,1.10067
-0.677652,0.75,0.403945,2,4,1,1.53301,0.30393
-0.743047,0.816375,0.403945,3,7,0,0.810381,0.421786
-0.679871,0.999179,0.403945,1,3,0,0.800099,0.30904
-0.672038,0.99996,0.403945,2,3,0,0.682732,0.290179
-0.732012,0.996562,0.403945,3,7,0,0.87026,0.404675
-0.99302,0.994958,0.403945,2,5,0,1.07383,0.732029
-1.03112,0.999777,0.403945,2,3,0,1.04428,0.773541
-0.988628,0.999992,0.403945,3,7,0,1.04246,0.727188
-0.907182,1,0.403945,2,3,0,0.989489,0.634883
-0.743427,0.7496,0.403945,2,4,1,1.15,0.422364
-0.691726,0.999567,0.403945,1,3,0,0.773373,0.334145
-0.779331,0.998063,0.403945,2,5,0,0.789255,0.0596658
-0.754097,0.358261,0.403945,1,2,1,1.68635,0.438313
-0.754097,0,0.403945,0,1,1,6.20544,0.438313
-0.859686,0.9967,0.403945,1,3,0,0.952388,0.578173
-0.846219,1,0.403945,1,1,0,0.860422,0.561573
-0.846219,0,0.403945,0,1,1,3.05203,0.561573
-1.3302,0.993869,0.403945,2,7,0,1.60185,1.07945
-1.13603,0.999655,0.403945,2,5,0,1.51941,0.884212
-1.96589,0.796818,0.403945,2,5,1,2.7332,1.67599
-1.39901,0.83329,0.403945,2,6,1,2.23252,1.14656
-1.89231,0.9987,0.403945,2,5,0,3.22578,1.60897
-1.37531,0.999826,0.403945,2,5,0,2.10173,1.12355
-0.864781,0.999515,0.403945,2,5,0,1.66904,0.584387
-0.699672,0.5,0.403945,1,2,1,2.13916,0.100786
-0.699672,0,0.403945,0,1,1,1.15474,0.100786
-0.699672,0,0.403945,0,1,1,0.887968,0.100786
-0.685608,1,0.403945,2,3,0,0.700611,0.113768
-0.726109,0.989796,0.403945,2,5,0,0.743011,0.395229
-0.853168,0.665198,0.403945,1,3,1,1.01339,0.57017
-1.28858,0.797515,0.403945,2,5,1,1.31182,1.0384
-0.75204,0.999894,0.403945,2,5,0,1.35625,0.435278
-1.38371,0.982411,0.403945,2,7,0,1.9672,1.13171
-1.27041,1,0.403945,2,3,0,1.38471,1.02036
-0.752683,0.799822,0.403945,2,5,1,1.63654,0.436229
-0.658639,1,0.403945,1,3,0,0.942519,0.248237
-1.03211,0.971136,0.403945,2,7,0,1.34227,0.774607
-1.51755,0.664358,0.403945,1,3,1,3.01073,1.26031
-1.56284,0.999786,0.403945,2,3,0,1.62777,1.30324
-1.82046,0.999141,0.403945,2,5,0,2.12424,1.54313
-1.72144,0.999936,0.403945,3,7,0,1.93652,1.45169
-1.26048,0.833333,0.403945,2,6,1,1.73069,1.01046
-0.938171,0.666667,0.403945,1,3,1,1.94518,0.670629
-0.69817,0.99973,0.403945,2,5,0,1.01246,0.346645
-0.664632,0.999775,0.403945,3,7,0,0.721544,0.269378
-0.841953,0.850856,0.403945,2,5,0,0.906211,0.556257
-0.735784,0.999867,0.403945,3,7,0,0.88026,0.410599
-0.735784,0,0.403945,0,1,1,2.54102,0.410599
-0.771907,0.99962,0.403945,2,5,0,0.777446,0.0622699
-0.700903,1,0.403945,3,7,0,0.745156,0.351763
-1.72375,0.968486,0.403945,2,7,0,2.23378,1.45384
-1.74583,0.999956,0.403945,1,1,0,1.74776,1.4743
-1.60113,1,0.403945,2,3,0,1.74574,1.33934
-3.10692,0.99813,0.403945,4,15,0,3.15563,2.68291
-2.97577,0.99999,0.403945,2,3,0,3.15389,2.56935
-2.43925,0.857143,0.403945,2,7,1,3.15671,2.09977
-2.1639,0.99985,0.403945,2,5,0,2.75403,1.85466
-1.34667,0.999528,0.403945,2,7,0,2.84598,1.0956
-0.784745,0.999166,0.403945,2,7,0,1.76042,0.481716
-0.867669,0.998126,0.403945,1,3,0,0.912764,0.587893
-0.799561,0.913303,0.403945,2,5,0,0.891523,0.501696
-0.726267,0.964944,0.403945,2,5,0,0.797832,0.395485
-0.682483,1,0.403945,3,7,0,0.724566,0.314864
-1.59601,0.7259,0.403945,2,4,1,2.0122,1.33452
-1.42709,0.99984,0.403945,1,3,0,1.71026,1.1737
-1.90615,0.799528,0.403945,2,5,0,2.07273,1.62161
-2.13711,0.999825,0.403945,3,7,0,2.15106,1.83062
-2.14733,0.999987,0.403945,1,1,0,2.15336,1.8398
-0.816018,0.749666,0.403945,2,4,1,4.6364,0.523291
-1.11688,0.996508,0.403945,2,5,0,1.20171,0.864351
-1.10434,1,0.403945,1,1,0,1.11961,0.851265
-1.46458,0.66557,0.403945,1,3,1,2.23421,1.20975
-1.12458,0.999991,0.403945,3,7,0,1.48655,0.872349
-0.654099,0.998442,0.403945,2,7,0,1.58957,0.224531
-0.886377,0.475788,0.403945,1,2,1,1.82773,0.610361
-0.713941,0.998059,0.403945,2,7,0,1.19397,0.374971
-0.653001,0.999852,0.403945,2,5,0,0.734051,0.186008
-0.703241,0.998858,0.403945,2,3,0,0.725142,0.0979662
-0.703241,0,0.403945,0,1,1,0.852854,0.0979662
-0.703241,0.356805,0.403945,1,1,0,0.815774,0.0979662
-0.65622,0.933727,0.403945,2,3,0,0.884717,0.237236
-0.655169,0.999822,0.403945,3,7,0,0.662594,0.2315
-0.656262,0.999915,0.403945,1,1,0,0.656266,0.237452
-1.53371,0.710622,0.403945,2,4,1,1.97871,1.27566
-2.13163,0.799445,0.403945,2,5,1,2.42718,1.82569
-1.58163,0.857114,0.403945,2,7,1,2.36251,1.32097
-1.08986,0.999736,0.403945,2,5,0,1.79592,0.836079
-1.00299,0.999598,0.403945,3,7,0,1.25069,0.742975
-1.36817,0.799062,0.403945,2,5,1,1.47156,1.11659
-0.686955,0.75,0.403945,2,4,1,1.54685,0.324421
-0.914481,0.491064,0.403945,1,2,1,1.53343,0.643381
-1.26425,0.664601,0.403945,1,3,1,2.10061,1.01423
-0.895937,0.833333,0.403945,2,6,1,1.26782,0.621685
-2.32995,0.866885,0.403945,3,8,1,2.38964,2.00288
-2.50872,0.99975,0.403945,1,3,0,2.61445,2.1611
-1.36761,0.999988,0.403945,4,15,0,2.61019,1.11605
-0.940774,0.999765,0.403945,2,7,0,1.53659,0.673593
-0.683002,0.5,0.403945,1,2,1,1.70958,0.315997
-0.683002,0,0.403945,0,1,1,1.88065,0.315997
-0.652825,0.994362,0.403945,1,3,0,0.735703,0.212456
-0.652825,0,0.403945,0,1,1,1.49979,0.212456
-0.653929,0.996904,0.403945,3,7,0,0.715143,0.223258
-0.653929,0.923546,0.403945,1,1,0,0.92914,0.223258
-0.940804,0.973804,0.403945,2,5,0,1.15618,0.673627
-0.663703,0.75,0.403945,2,4,1,0.969445,0.145643
-0.663703,0,0.403945,0,1,1,1.09772,0.145643
-0.875479,0.437569,0.403945,1,2,1,2.19765,0.597324
-1.18679,0.992978,0.403945,2,7,0,1.87533,0.936261
-1.20417,0.999917,0.403945,1,1,0,1.20603,0.953899
-1.31337,0.833139,0.403945,2,6,1,1.35439,1.0629
-1.34491,0.999884,0.403945,1,1,0,1.34501,1.09388
-1.78881,0.798786,0.403945,2,5,1,2.87215,1.514
-1.83236,0.999936,0.403945,2,3,0,1.85377,1.55406
-1.54329,0.874795,0.403945,3,8,1,2.22958,1.28475
-1.1208,0.999851,0.403945,3,7,0,1.70109,0.868428
-1.14258,0.99988,0.403945,1,1,0,1.14336,0.890973
-1.63104,0.998234,0.403945,3,7,0,1.63543,1.36742
-1.68867,0.99996,0.403945,3,7,0,1.70425,1.42124
-1.6509,0.999986,0.403945,2,3,0,1.71114,1.38601
-1.53618,0.999971,0.403945,2,3,0,1.68992,1.27801
-3.33745,0.797214,0.403945,2,5,1,4.62544,2.88163
-3.04759,0.999942,0.403945,4,15,0,3.76875,2.63159
-2.85659,0.999957,0.403945,1,3,0,3.16572,2.46577
-2.82189,1,0.403945,1,1,0,2.85712,2.43554
-2.82447,0.999998,0.403945,1,1,0,2.83438,2.4378
-1.76847,0.874959,0.403945,3,8,1,3.11342,1.49523
-1.62478,0.999992,0.403945,3,7,0,1.79997,1.36155
-1.65581,0.99993,0.403945,1,1,0,1.6562,1.3906
-1.64292,1,0.403945,3,7,0,1.66012,1.37854
-2.77388,0.832303,0.403945,2,6,1,3.14119,2.39367
-3.42237,0.999533,0.403945,2,7,0,3.72219,2.95456
-2.03559,0.888889,0.403945,3,9,1,3.43688,1.73916
-2.29188,0.999534,0.403945,2,5,0,2.56302,1.96901
-2.30937,0.999981,0.403945,1,1,0,2.31312,1.98457
-3.06892,0.833086,0.403945,2,6,1,3.54742,2.65005
-1.19637,0.875,0.403945,3,8,1,3.08224,0.945991
-0.98057,0.999369,0.403945,2,5,0,1.47245,0.718276
-1.64346,0.492754,0.403945,1,2,1,4.51895,1.37904
-0.718246,0.999606,0.403945,2,7,0,2.00438,0.382272
-0.992077,0.746611,0.403945,2,4,1,1.09074,0.73099
-0.901571,0.999856,0.403945,1,3,0,1.0292,0.628313
-0.791555,0.8,0.403945,2,5,1,0.900842,0.49097
-0.694283,0.666667,0.403945,1,3,1,0.905296,0.339183
-0.886968,0.995888,0.403945,1,3,0,1.32362,0.611064
-0.811556,0.999839,0.403945,1,3,0,0.91697,0.517493
-0.681577,0.5,0.403945,1,2,1,1.69059,0.11822
-0.829147,0.94382,0.403945,2,5,0,1.03302,0.540127
-0.837176,0.999885,0.403945,1,1,0,0.839266,0.550272
-0.653376,0.749672,0.403945,2,4,1,0.949145,0.1825
-0.659169,0.999628,0.403945,3,7,0,0.65989,0.156879
-0.659169,0,0.403945,0,1,1,1.50087,0.156879
-0.716687,0.484316,0.403945,1,2,1,1.01963,0.379647
-0.677109,1,0.403945,2,3,0,0.715022,0.302655
-0.710559,0.998172,0.403945,1,3,0,0.726877,0.369122
-0.685793,0.999792,0.403945,2,3,0,0.724376,0.321984
-0.851816,0.987774,0.403945,2,7,0,1.20555,0.568503
-0.872107,0.999408,0.403945,2,3,0,0.917132,0.593262
-0.832733,0.999779,0.403945,2,3,0,0.90737,0.544672
-1.30944,0.992628,0.403945,2,5,0,1.57719,1.05902
-1.44305,0.999827,0.403945,3,7,0,1.44325,1.18907
-2.39877,0.997378,0.403945,2,7,0,2.63319,2.06394
-2.1475,0.999945,0.403945,3,7,0,2.55856,1.83995
-0.758495,0.933276,0.403945,3,15,1,1.92881,0.0674131
-0.747002,1,0.403945,1,1,0,0.793862,0.0723478
-0.698792,0.99772,0.403945,3,7,0,0.735215,0.101506
-0.698792,0,0.403945,0,1,1,1.50289,0.101506
-0.679569,1,0.403945,1,1,0,0.695856,0.1206
-0.755653,0.965336,0.403945,1,1,0,0.761941,0.0685846
-0.682201,0.857141,0.403945,2,3,0,1.15769,0.314242
-0.682201,0,0.403945,0,1,1,3.81921,0.314242
-0.764021,0.995494,0.403945,2,5,0,0.861212,0.452722
-0.65239,1,0.403945,2,5,0,0.758331,0.196914
-0.65239,0,0.403945,0,1,1,1.0289,0.196914
-0.65239,0,0.403945,0,1,1,1.17667,0.196914
-1.07822,0.725183,0.403945,2,4,1,1.18671,0.823814
-1.10172,0.999979,0.403945,3,7,0,1.10216,0.848526
-0.806978,1,0.403945,2,7,0,1.09997,0.511502
-0.705728,1,0.403945,2,5,0,0.808907,0.360566
-0.7608,0.99779,0.403945,1,3,0,0.791045,0.448085
-1.03831,0.663171,0.403945,1,3,1,1.70921,0.781286
-1.15401,0.999014,0.403945,1,3,0,1.2117,0.902744
-1.54481,0.995988,0.403945,2,7,0,2.43581,1.28618
-1.7905,0.999596,0.403945,3,7,0,1.85037,1.51556
-1.63435,1,0.403945,2,3,0,1.79017,1.37052
-1.56738,0.999791,0.403945,3,7,0,1.84967,1.30753
