# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = code_5_model
# start_datetime = 2023-03-21 23:45:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 6000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4838282
# output
#   file = C:\Users\micha\Data_Analytics\Lab2\samples\code_5-20230322004541_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-1.37881,0.877914,0.571481,1,3,0,2.47377,0.611963
-1.36367,0.99877,0.571481,2,3,0,1.4239,0.631874
-1.25003,0.992351,0.571481,1,3,0,1.5062,0.993174
-1.35181,0.978017,0.571481,1,3,0,1.49346,0.648769
-1.33957,0.994739,0.571481,2,5,0,1.45094,1.42777
-1.85947,0.735915,0.571481,1,3,0,4.16699,0.307147
-1.49303,0.998831,0.571481,3,7,0,2.01744,0.498725
-1.92179,0.980356,0.571481,2,3,0,1.92842,0.286132
-1.88931,1,0.571481,2,3,0,1.94594,0.29682
-1.40615,0.993928,0.571481,1,3,0,2.15302,0.579733
-1.40686,0.999949,0.571481,1,1,0,1.42043,0.578954
-1.25802,0.999014,0.571481,3,7,0,1.41229,0.890965
-2.1231,0.950986,0.571481,3,7,0,2.14045,2.68685
-1.83852,1,0.571481,1,1,0,2.12619,2.30659
-2.08893,0.975199,0.571481,2,3,0,2.1842,2.64309
-3.30893,0.61282,0.571481,1,1,0,3.45254,4.0445
-1.7581,1,0.571481,3,7,0,2.79313,2.1907
-1.62151,1,0.571481,1,1,0,1.77147,1.98062
-1.88959,0.93033,0.571481,1,1,0,1.92284,2.37788
-2.03546,0.955733,0.571481,1,1,0,2.15994,2.57372
-1.28469,0.972804,0.571481,2,3,0,2.28708,1.25443
-1.26064,0.989132,0.571481,1,3,0,1.39493,0.875141
-1.25113,0.945119,0.571481,2,3,0,3.77483,0.958095
-1.54843,0.93609,0.571481,1,3,0,1.99838,0.458123
-2.034,0.976632,0.571481,2,5,0,2.23869,0.253057
-3.24437,0.948922,0.571481,2,5,0,3.26128,0.080895
-3.33956,0.999067,0.571481,1,1,0,3.36756,0.0744846
-3.48441,0.998712,0.571481,1,1,0,3.49951,0.0657583
-2.9802,0.999951,0.571481,2,3,0,3.55613,0.102071
-2.17817,0.998427,0.571481,2,5,0,3.12809,2.7565
-1.53195,1,0.571481,1,1,0,2.00732,1.82973
-1.37327,1,0.571481,1,1,0,1.50008,1.51215
-1.509,0.950425,0.571481,3,7,0,1.86839,0.486328
-1.41064,0.993814,0.571481,2,3,0,1.68268,0.574829
-1.46827,0.998664,0.571481,2,3,0,1.46873,0.519253
-1.97435,0.961269,0.571481,1,3,0,2.24975,0.269945
-1.38548,0.990826,0.571481,1,3,0,2.4025,0.603691
-1.31573,0.995512,0.571481,2,3,0,1.48542,0.709761
-1.50384,0.930004,0.571481,2,3,0,2.3085,1.77928
-2.76674,0.657021,0.571481,2,7,0,3.91927,0.123729
-2.65817,1,0.571481,1,1,0,2.78298,0.13672
-1.34633,0.960167,0.571481,3,7,0,2.78023,1.44557
-1.39204,0.99147,0.571481,1,1,0,1.39753,1.55531
-1.80761,0.959888,0.571481,3,7,0,1.86404,0.326372
-1.62797,0.99931,0.571481,2,3,0,1.86431,0.409458
-1.26098,0.995274,0.571481,2,5,0,1.60797,0.873232
-1.27391,0.998926,0.571481,2,3,0,1.27869,0.816932
-1.27419,0.990984,0.571481,1,3,0,1.41787,1.20986
-1.68821,0.884702,0.571481,1,3,0,2.94789,0.378176
-1.64209,1,0.571481,3,7,0,1.69736,0.401753
-1.29087,0.998465,0.571481,2,5,0,1.5969,1.27797
-1.28936,1,0.571481,1,1,0,1.29596,1.27236
-1.3086,0.984072,0.571481,3,7,0,1.47403,0.724229
-1.34971,0.961712,0.571481,3,7,0,2.16106,1.45427
-1.31241,1,0.571481,1,1,0,1.34516,1.35012
-1.26624,0.981435,0.571481,1,3,0,1.49339,0.847368
-1.66989,0.977147,0.571481,3,7,0,1.70374,0.387262
-1.59233,0.996852,0.571481,3,7,0,1.74752,0.430081
-1.64546,0.997218,0.571481,1,1,0,1.65306,0.399949
-1.28003,0.969902,0.571481,3,7,0,2.89517,0.796512
-1.28894,0.999812,0.571481,3,7,0,1.2897,0.77071
-1.55265,0.946158,0.571481,2,3,0,2.10494,1.86583
-2.31176,0.788149,0.571481,2,5,0,3.14687,0.19031
-2.55841,0.995467,0.571481,2,3,0,2.67946,0.150069
-2.33528,0.995586,0.571481,2,3,0,2.9879,0.185951
-1.25017,0.991068,0.571481,2,5,0,2.22723,1.01682
-1.33993,0.965681,0.571481,3,7,0,1.69068,1.42873
-1.5572,0.978138,0.571481,2,5,0,1.56427,0.452257
-1.75774,0.989496,0.571481,2,5,0,1.77522,2.19017
-2.59487,0.910416,0.571481,2,3,0,2.63102,3.25657
-2.59487,0.0438596,0.571481,1,1,0,5.30237,3.25657
-2.566,1,0.571481,1,1,0,2.96869,3.22317
-2.87935,0.874959,0.571481,1,1,0,3.24668,3.5784
-2.59634,1,0.571481,2,3,0,3.14013,3.25827
-1.58861,1,0.571481,1,1,0,2.30354,1.92669
-1.92207,0.974981,0.571481,3,7,0,1.93559,0.286044
-1.83167,1,0.571481,1,1,0,1.92578,0.31724
-1.33192,0.994333,0.571481,2,5,0,1.77022,1.40698
-1.36808,0.998686,0.571481,3,7,0,1.37282,1.49979
-1.27603,0.998526,0.571481,2,3,0,1.38639,1.2182
-1.74037,0.872355,0.571481,1,3,0,3.17232,0.35409
-1.82097,0.996557,0.571481,1,1,0,1.82765,0.321255
-1.31444,0.988882,0.571481,1,3,0,2.25239,0.712313
-2.12089,0.909025,0.571481,2,5,0,3.20371,0.230887
-2.42146,0.993944,0.571481,2,3,0,2.5115,0.170984
-1.44617,0.942794,0.571481,2,5,0,2.96406,1.66941
-1.69814,0.865774,0.571481,3,7,0,2.5249,2.10085
-1.25958,1,0.571481,3,7,0,1.6842,1.12895
-1.26253,0.998851,0.571481,2,5,0,1.27382,0.865012
-1.25089,0.998329,0.571481,3,7,0,1.29428,0.962775
-1.79967,0.966986,0.571481,2,3,0,1.80995,2.2512
-1.30247,0.983779,0.571481,3,7,0,1.96983,1.31837
-1.34432,0.944925,0.571481,1,3,0,1.80133,0.660118
-2.10289,0.957633,0.571481,2,5,0,2.13316,0.235263
-1.27474,0.999454,0.571481,2,5,0,2.00667,1.21238
-1.2714,0.985357,0.571481,1,3,0,1.41494,0.826211
-1.33887,0.994111,0.571481,3,7,0,1.39466,0.66874
-1.61171,0.977315,0.571481,2,5,0,1.7408,0.418651
-2.12882,0.971002,0.571481,1,3,0,2.33733,0.228994
-1.85604,0.998904,0.571481,3,7,0,2.27602,2.33122
-1.85604,0.411222,0.571481,1,1,0,3.27553,2.33122
-2.12425,0.808512,0.571481,2,5,0,3.09272,0.230082
-2.05735,0.996966,0.571481,3,7,0,2.56145,0.246833
-1.99639,1,0.571481,1,1,0,2.07445,0.263533
-2.0245,0.999083,0.571481,1,1,0,2.05504,0.255648
-2.186,0.999303,0.571481,3,7,0,2.18699,0.21591
-2.18818,0.998211,0.571481,2,3,0,2.39049,0.215432
-3.48279,0.954594,0.571481,1,3,0,4.60588,0.0658495
-4.18319,0.993452,0.571481,2,3,0,4.53723,0.0365148
-1.25489,0.950114,0.571481,2,7,0,5.67903,1.09107
-1.45201,0.939136,0.571481,1,3,0,1.89635,0.533717
-3.83026,0.828547,0.571481,2,5,0,3.84349,0.0490374
-1.26749,0.948271,0.571481,2,7,0,5.05991,1.17675
-1.25011,0.999017,0.571481,2,3,0,1.28112,1.01356
-1.33949,0.97829,0.571481,1,3,0,1.47802,0.667741
-1.34855,0.999554,0.571481,3,7,0,1.34878,1.45131
-1.34429,1,0.571481,2,3,0,1.36169,1.44024
-1.2524,0.990674,0.571481,3,7,0,1.46724,1.06332
-1.28607,0.989939,0.571481,2,3,0,1.36277,1.25985
-1.5333,0.973106,0.571481,3,7,0,1.60325,0.468572
-1.26753,0.991337,0.571481,1,3,0,1.75401,0.841723
-1.41139,0.957373,0.571481,3,7,0,2.13403,0.57402
-1.80849,0.846619,0.571481,3,7,0,3.19085,2.26386
-1.39821,1,0.571481,2,5,0,1.88447,0.588661
-1.28254,0.997353,0.571481,2,5,0,1.44257,1.24584
-2.23836,0.898918,0.571481,2,3,0,3.16127,2.8315
-3.12393,0.862368,0.571481,2,3,0,3.33205,3.84624
-1.61332,1,0.571481,2,5,0,3.02295,0.417724
-1.38756,1,0.571481,2,3,0,1.61144,0.601173
-1.2541,0.986934,0.571481,1,3,0,1.655,1.08318
-1.2951,0.984071,0.571481,2,3,0,1.43143,1.2932
-2.0898,0.873817,0.571481,2,5,0,2.43273,0.238514
-1.92767,1,0.571481,3,7,0,2.08466,0.284257
-1.86288,1,0.571481,1,1,0,1.93932,0.305943
-1.36619,0.980875,0.571481,3,7,0,2.88291,1.49522
-1.36619,0.906533,0.571481,1,3,0,2.14227,1.49522
-1.2669,0.9741,0.571481,1,3,0,1.61909,0.844448
-1.25021,0.999978,0.571481,2,5,0,1.26497,0.981692
-1.25693,0.998401,0.571481,1,3,0,1.26804,1.10901
-1.31123,0.996308,0.571481,3,7,0,1.31231,0.718767
-1.27413,0.999907,0.571481,2,3,0,1.31532,0.816156
-1.27271,0.991222,0.571481,1,3,0,1.41382,1.20292
-1.45651,0.982214,0.571481,3,7,0,1.49653,1.68984
-1.4454,1,0.571481,1,1,0,1.48611,1.66786
-1.49687,0.988983,0.571481,1,1,0,1.5196,1.76649
-1.49687,0.763659,0.571481,1,3,0,3.16399,1.76649
-1.52119,0.99455,0.571481,1,1,0,1.56106,1.81062
-1.93506,0.920265,0.571481,3,7,0,2.2903,0.28192
-1.91125,1,0.571481,2,3,0,1.96363,0.28954
-1.83108,1,0.571481,1,1,0,1.91748,0.317461
-1.71378,1,0.571481,1,1,0,1.827,0.366058
-1.28975,0.964906,0.571481,1,3,0,2.0852,0.768555
-1.26788,0.998584,0.571481,3,7,0,1.33112,0.840267
-1.93763,0.903395,0.571481,2,5,0,2.97679,0.281115
-1.79059,1,0.571481,1,1,0,1.93197,0.333072
-1.82552,0.998566,0.571481,1,1,0,1.84639,0.319538
-1.27319,0.990524,0.571481,2,5,0,1.80782,0.819532
-1.2706,0.931099,0.571481,3,7,0,2.59722,0.829285
-1.25895,0.999945,0.571481,2,5,0,1.26952,1.12446
-1.35389,0.963897,0.571481,1,3,0,1.62343,0.645722
-1.36256,0.999303,0.571481,1,1,0,1.36917,0.633409
-1.26964,0.981729,0.571481,1,3,0,1.69013,1.18787
-1.2642,1,0.571481,1,1,0,1.26944,1.1584
-2.08424,0.896555,0.571481,2,5,0,2.34793,0.239912
-3.86343,0.983994,0.571481,2,5,0,4.00581,0.0476888
-2.02694,0.684816,0.571481,1,3,0,6.34536,0.254978
-1.87454,1,0.571481,1,1,0,2.02191,0.30187
-1.26118,0.949705,0.571481,1,3,0,2.74664,0.872139
-1.26316,0.999956,0.571481,3,7,0,1.26386,1.15219
-1.27732,0.987011,0.571481,1,3,0,1.39626,0.805249
-1.37908,0.97536,0.571481,1,3,0,1.69857,1.52575
-1.52752,0.970078,0.571481,1,1,0,1.52858,1.82189
-1.39318,0.956915,0.571481,3,7,0,1.9313,1.55784
-1.78179,0.962994,0.571481,3,7,0,1.8361,0.336614
-2.00663,0.983468,0.571481,2,5,0,2.52938,2.53583
-1.97778,1,0.571481,1,1,0,2.16847,2.49752
-1.97778,0.713347,0.571481,1,1,0,2.65995,2.49752
-2.22929,0.919786,0.571481,1,1,0,2.36966,2.82026
-2.38099,0.946043,0.571481,1,1,0,2.62226,3.00511
-1.56924,1,0.571481,2,5,0,2.5141,0.44443
-1.56567,1,0.571481,1,1,0,1.59153,0.446728
-1.31939,1,0.571481,3,7,0,1.54777,0.702735
-1.26535,0.985633,0.571481,3,7,0,1.6157,1.16498
-1.27756,0.998181,0.571481,1,1,0,1.27761,1.22494
-1.27462,1,0.571481,1,1,0,1.27972,1.21182
-1.65838,0.962345,0.571481,2,3,0,1.74457,2.03932
-2.54247,0.763635,0.571481,1,1,0,2.55559,3.19582
-2.40163,0.995939,0.571481,2,5,0,2.82027,0.174294
-2.28622,0.998866,0.571481,2,3,0,2.56418,0.19519
-2.3447,0.998603,0.571481,1,1,0,2.37168,0.184239
-2.66974,0.994887,0.571481,3,7,0,3.06999,0.135264
-2.58417,1,0.571481,1,1,0,2.69179,0.146482
-1.87336,0.849531,0.571481,3,7,0,4.18553,0.302279
-1.28976,0.992314,0.571481,2,5,0,2.01218,1.27387
-1.25848,1,0.571481,3,7,0,1.28769,0.887996
-1.25867,0.996041,0.571481,1,3,0,1.31017,1.12246
-1.28159,0.941692,0.571481,2,3,0,2.02076,1.24197
-1.26609,1,0.571481,1,1,0,1.27926,1.16916
-2.67791,0.85205,0.571481,2,5,0,3.28267,0.134246
-2.92292,0.996165,0.571481,1,1,0,2.92293,0.107431
-1.2506,0.999807,0.571481,3,7,0,2.88676,0.969334
-1.26877,0.99591,0.571481,1,3,0,1.29805,1.18344
-1.45705,0.981601,0.571481,2,3,0,1.49108,1.69091
-1.75879,0.931878,0.571481,1,1,0,1.76079,2.19171
-2.65586,0.745918,0.571481,1,1,0,2.69076,3.32665
-1.88588,1,0.571481,1,1,0,2.46579,2.37276
-1.48512,1,0.571481,1,1,0,1.78934,1.74466
-1.48512,0.916349,0.571481,1,1,0,1.75932,1.74466
-1.54085,0.987537,0.571481,1,1,0,1.57125,1.84534
-1.52196,1,0.571481,1,1,0,1.58342,1.812
-1.52196,0.382035,0.571481,1,1,0,3.51037,1.812
-1.6853,0.961278,0.571481,1,1,0,1.70738,2.08117
-3.09577,0.810349,0.571481,3,7,0,3.09697,0.0921372
-3.16901,0.999176,0.571481,1,1,0,3.20298,0.0863966
-5.30287,0.981321,0.571481,3,7,0,6.2834,0.0145858
-6.36369,0.997887,0.571481,1,3,0,6.82212,0.00619038
-6.31766,1,0.571481,1,1,0,6.41992,0.00642407
-3.75041,0.999799,0.571481,3,7,0,7.15946,0.0524511
-1.40908,0.978845,0.571481,2,7,0,9.20145,0.57652
-1.27077,0.997356,0.571481,1,3,0,1.47551,0.828597
-1.50791,0.96525,0.571481,1,3,0,1.70906,0.487154
-1.45443,0.899172,0.571481,1,3,0,2.87517,1.68576
-1.345,0.903811,0.571481,1,3,0,2.25057,0.659054
-1.49208,0.936931,0.571481,1,3,0,2.26891,1.75763
-1.79296,0.97653,0.571481,2,3,0,1.79886,2.24153
-1.81534,0.984781,0.571481,3,7,0,2.04354,0.323395
-1.48805,0.996779,0.571481,2,3,0,1.98062,0.50272
-1.33816,1,0.571481,2,3,0,1.48942,0.669898
-1.57049,0.985863,0.571481,2,3,0,1.57573,0.443633
-1.81024,0.987481,0.571481,2,5,0,1.82242,2.26638
-1.49521,0.677198,0.571481,2,5,0,3.90043,0.496995
-1.27216,0.990851,0.571481,2,5,0,1.64713,0.823337
-1.59908,0.949522,0.571481,1,3,0,1.92826,0.426038
-1.55499,1,0.571481,1,1,0,1.60485,0.453725
-1.27272,0.991506,0.571481,1,3,0,1.77919,0.821252
-1.27495,0.989761,0.571481,1,3,0,1.41588,1.21334
-1.6597,0.885075,0.571481,1,3,0,2.84384,0.392476
-1.33685,0.991981,0.571481,2,5,0,1.81516,0.672032
-1.32807,0.986056,0.571481,3,7,0,1.66902,0.686923
-1.36654,0.998917,0.571481,3,7,0,1.36655,0.627976
-1.73213,0.965816,0.571481,1,3,0,1.93231,0.357732
-1.3404,0.987892,0.571481,2,5,0,1.90049,1.42997
-2.25032,0.898581,0.571481,2,5,0,2.27466,0.202311
-1.88542,0.99621,0.571481,2,3,0,2.53966,0.298137
-2.49312,0.976056,0.571481,2,3,0,2.73011,0.159636
-2.29407,1,0.571481,1,1,0,2.48899,0.193672
-1.25056,0.998088,0.571481,2,5,0,2.45263,1.03022
-1.25314,0.988941,0.571481,3,7,0,1.39196,0.930787
-1.41311,0.970053,0.571481,1,3,0,1.59174,0.572168
-1.27618,1,0.571481,2,3,0,1.40127,0.809065
-2.69718,0.875009,0.571481,2,5,0,3.01523,0.13188
-2.9151,0.996634,0.571481,1,1,0,2.91595,0.108187
-2.98754,0.999681,0.571481,2,3,0,3.01982,0.101406
-3.14862,0.99806,0.571481,1,1,0,3.15802,0.087954
-2.91998,1,0.571481,1,1,0,3.14661,0.107715
-1.46707,0.947722,0.571481,2,5,0,3.00108,0.520293
-1.52418,0.997992,0.571481,3,7,0,1.58969,0.475084
-1.56945,0.999125,0.571481,2,3,0,1.57602,0.444295
-1.51231,1,0.571481,2,3,0,1.56978,0.483831
-1.98773,0.968112,0.571481,1,3,0,2.20045,0.266026
-1.31219,0.985438,0.571481,1,3,0,2.7154,0.716807
-1.36223,0.994941,0.571481,3,7,0,1.46515,0.633866
-2.67419,0.940081,0.571481,3,7,0,2.96717,0.134708
-2.68029,0.998655,0.571481,2,3,0,2.92017,0.133951
-2.9141,0.996544,0.571481,3,7,0,3.38946,0.108284
-2.02164,0.985863,0.571481,2,5,0,3.38975,0.256436
-2.79256,0.972622,0.571481,1,3,0,3.14354,0.120851
-1.56313,0.795263,0.571481,1,3,0,4.17599,0.44837
-1.25526,0.974297,0.571481,1,3,0,1.92023,0.911073
-1.27084,0.993546,0.571481,2,5,0,1.3319,1.19389
-1.26677,0.99845,0.571481,2,5,0,1.28954,0.845019
-1.98585,0.875804,0.571481,1,3,0,3.15403,0.266574
-1.8891,1,0.571481,1,1,0,1.98969,0.296893
-1.7774,1,0.571481,2,3,0,1.88719,0.338402
-1.28915,0.987208,0.571481,1,3,0,2.25216,0.77014
-1.30355,0.982179,0.571481,1,3,0,1.56588,1.32193
-1.78202,0.916014,0.571481,3,7,0,2.31299,0.336521
-4.97853,0.87365,0.571481,2,7,0,4.98494,5.72823
-1.52778,1,0.571481,2,3,0,3.80022,1.82236
-1.61663,0.99304,0.571481,2,3,0,1.65057,1.97271
-1.95008,0.913267,0.571481,1,1,0,1.97664,2.46038
-1.51088,1,0.571481,1,1,0,1.84194,1.79208
-1.64602,0.989478,0.571481,2,3,0,1.66925,2.01982
-1.25051,1,0.571481,3,7,0,1.58922,0.971654
-1.32694,0.984323,0.571481,2,5,0,1.41192,1.39304
-1.75494,0.935313,0.571481,2,3,0,2.04332,2.18604
-1.90493,0.957864,0.571481,1,1,0,1.98813,2.39899
-1.63016,1,0.571481,1,1,0,1.86501,1.99455
-1.43716,1,0.571481,1,1,0,1.5917,1.65127
-7.67252,0.353015,0.571481,3,7,0,7.72917,8.24798
-1.6859,0.865758,0.571481,2,3,0,5.80559,0.379306
-1.712,0.998775,0.571481,1,1,0,1.73169,0.36688
-1.60984,0.997487,0.571481,3,7,0,1.90806,1.96167
-1.60912,1,0.571481,1,1,0,1.68195,1.9605
-1.91957,0.919804,0.571481,1,1,0,1.94626,2.41901
-1.48095,1,0.571481,1,1,0,1.81263,1.73681
-1.68778,0.952549,0.571481,1,1,0,1.69785,2.08498
-1.94462,0.548531,0.571481,3,7,0,4.55892,0.278941
-5.57548,0.888848,0.571481,2,5,0,7.07287,0.0116939
-2.3778,0.999985,0.571481,3,7,0,5.63961,0.178376
-2.96227,0.871365,0.571481,3,7,0,3.94116,0.103716
-3.13362,0.997895,0.571481,1,1,0,3.14105,0.0891192
-2.94855,1,0.571481,1,1,0,3.13658,0.104995
-2.96811,0.998802,0.571481,2,3,0,3.21683,0.103177
-2.96614,1,0.571481,1,1,0,3.03028,0.103358
-1.73029,0.998657,0.571481,3,7,0,3.36766,0.358555
-1.46437,1,0.571481,3,7,0,1.73539,0.522649
-1.82633,0.973495,0.571481,2,3,0,1.99622,0.319235
-1.30254,0.991407,0.571481,2,5,0,1.97154,1.31861
-1.25098,0.994325,0.571481,1,3,0,1.36792,0.960831
-1.36514,0.976614,0.571481,2,3,0,1.57709,1.49269
-2.71033,0.74136,0.571481,3,7,0,3.86692,0.130293
-1.82916,0.994895,0.571481,1,3,0,3.23715,0.318177
-2.57048,0.966354,0.571481,1,3,0,2.94491,0.148375
-2.47352,1,0.571481,3,7,0,2.58715,0.162648
-1.85403,1,0.571481,2,3,0,2.46348,0.309086
-1.26654,0.94539,0.571481,1,3,0,2.62585,0.846041
-1.27689,0.998918,0.571481,1,1,0,1.27689,0.806681
-1.37908,0.992605,0.571481,2,3,0,1.38209,0.611616
-1.33966,1,0.571481,1,1,0,1.37601,0.667482
-1.26486,0.986575,0.571481,1,3,0,1.59305,1.16221
-1.28058,0.985296,0.571481,1,3,0,1.41466,0.794809
-1.28334,0.999725,0.571481,1,1,0,1.28565,0.786454
-1.27863,0.999545,0.571481,3,7,0,1.29758,0.800952
-1.36511,0.966935,0.571481,2,5,0,1.67425,1.49262
-1.27821,0.99912,0.571481,3,7,0,1.3864,1.22775
-1.27994,0.996893,0.571481,2,5,0,1.31235,0.796786
-1.25222,0.995738,0.571481,1,3,0,1.34346,1.06079
-2.03104,0.946397,0.571481,3,7,0,2.03226,0.25386
-4.00384,0.958464,0.571481,2,5,0,4.22679,0.0423973
-4.03216,0.999979,0.571481,3,7,0,4.09087,0.0414062
-2.75113,0.895813,0.571481,2,5,0,4.94611,0.125506
-2.52317,1,0.571481,1,1,0,2.74706,0.155145
-1.97165,1,0.571481,2,3,0,2.53191,0.270747
-1.81137,1,0.571481,1,1,0,1.96548,0.324918
-1.41193,1,0.571481,2,3,0,1.78808,0.573441
-2.56148,0.877554,0.571481,2,5,0,4.25557,3.21792
-2.57661,0.972389,0.571481,3,7,0,3.03105,0.147525
-2.36012,1,0.571481,1,1,0,2.57206,0.181478
-1.8587,0.997551,0.571481,2,3,0,2.60004,0.30742
-1.89427,0.998652,0.571481,1,1,0,1.91742,0.295152
-2.318,0.989749,0.571481,2,3,0,2.36018,0.189142
-1.54949,0.992408,0.571481,1,3,0,2.84156,0.457402
-1.52368,0.991309,0.571481,2,3,0,1.80939,0.475449
-1.77032,0.987219,0.571481,2,5,0,1.77469,2.20862
-4.89173,0.281154,0.571481,1,1,0,4.95698,5.64397
-1.74292,1,0.571481,1,1,0,3.68644,2.16826
-1.82814,0.976431,0.571481,1,1,0,1.91829,2.29189
-1.85756,0.991486,0.571481,1,1,0,1.98267,2.33336
-1.36326,0.896522,0.571481,2,3,0,2.51533,1.48812
-1.48742,0.978374,0.571481,3,7,0,1.63056,1.74896
-1.38716,0.85885,0.571481,2,5,0,2.54961,0.601651
-1.37212,1,0.571481,1,1,0,1.39196,0.620555
-1.30747,0.975753,0.571481,1,3,0,1.88519,1.33463
-1.29624,1,0.571481,1,1,0,1.30947,1.29721
-1.25652,0.947048,0.571481,2,3,0,1.87032,1.1056
-1.25053,0.998173,0.571481,3,7,0,1.28218,0.971115
-1.29121,0.992358,0.571481,1,3,0,1.33141,0.764703
-1.70618,0.941582,0.571481,3,7,0,2.57383,0.369592
-1.32613,0.979923,0.571481,3,7,0,2.14318,0.690356
-1.28179,0.999439,0.571481,3,7,0,1.34348,1.2428
-1.38723,0.988504,0.571481,3,7,0,1.42917,1.54446
-1.31436,0.937785,0.571481,1,3,0,1.92603,0.71246
-1.53253,0.987327,0.571481,3,7,0,1.61193,0.469116
-1.52359,1,0.571481,2,3,0,1.54987,0.475511
-1.49028,1,0.571481,1,1,0,1.52946,0.500922
-1.25168,0.997572,0.571481,3,7,0,1.61848,1.05275
-1.31271,0.982069,0.571481,1,3,0,1.43558,0.715759
-1.28395,0.991339,0.571481,3,7,0,1.50229,0.784689
-1.31927,0.997426,0.571481,2,3,0,1.33133,0.702956
-1.25699,0.998769,0.571481,1,3,0,1.34794,0.897955
-1.26627,0.995226,0.571481,1,3,0,1.32754,1.17015
-1.25001,0.926041,0.571481,2,3,0,2.65665,1.00361
-1.46004,0.949427,0.571481,1,3,0,1.80418,0.526473
-1.78826,0.974855,0.571481,2,3,0,1.96216,0.334002
-1.27809,0.985472,0.571481,1,3,0,2.34511,0.802701
-1.27502,1,0.571481,3,7,0,1.27814,1.21362
-1.27122,1,0.571481,2,3,0,1.27632,1.19573
-1.26622,0.999432,0.571481,3,7,0,1.28446,0.847454
-1.26949,0.992064,0.571481,1,3,0,1.37406,1.18714
-1.29037,0.88707,0.571481,3,7,0,3.37378,0.766918
-1.30035,0.999052,0.571481,1,1,0,1.30164,0.742372
-1.29133,0.999764,0.571481,3,7,0,1.31149,0.764411
-1.32467,0.973013,0.571481,2,5,0,1.63339,1.38658
